,label,weight0_0,weight1_0,weight2_0,weight3_0,weight4_0,weight5_0,weight6_0,weight7_0,weight0_1,weight1_1,weight2_1,weight3_1,weight4_1,weight5_1,weight6_1,weight7_1,weight0_2,weight1_2,weight2_2,weight3_2,weight4_2,weight5_2,weight6_2,weight7_2,weight0_3,weight1_3,weight2_3,weight3_3,weight4_3,weight5_3,weight6_3,weight7_3,weight0_4,weight1_4,weight2_4,weight3_4,weight4_4,weight5_4,weight6_4,weight7_4,weight0_5,weight1_5,weight2_5,weight3_5,weight4_5,weight5_5,weight6_5,weight7_5,weight0_6,weight1_6,weight2_6,weight3_6,weight4_6,weight5_6,weight6_6,weight7_6,weight0_7,weight1_7,weight2_7,weight3_7,weight4_7,weight5_7,weight6_7,weight7_7
50,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,0.0,0.0,13.0,9.0,11.0,16.0,16.0,16.0,12.0,14.0,16.0,16.0,15.0,0.0,11.0,16.0,16.0,16.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,9.0,16.0,14.0,12.0,13.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,9.0,13.0,7.0,0.0,0.0,8.0,16.0,13.0,8.0,16.0,16.0,13.0,12.0,15.0,16.0,0.0,0.0,0.0,6.0,7.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,6.0,12.0,16.0,9.0,0.0,6.0,16.0,16.0,13.0,6.0,16.0,8.0,0.0,13.0,15.0,6.0,0.0,0.0,16.0,16.0,15.0,14.0,12.0,0.0,0.0,0.0,9.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,12.0,0.0,9.0,16.0,16.0,12.0,0.0,7.0,16.0,16.0,16.0,10.0,16.0,10.0,7.0,14.0,14.0,0.0,0.0,0.0,16.0,16.0,15.0,14.0,12.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,0.0,0.0,8.0,16.0,14.0,0.0,11.0,16.0,9.0,15.0,11.0,16.0,13.0,6.0,15.0,16.0,15.0,6.0,0.0,16.0,16.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,7.0,16.0,14.0,8.0,13.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,13.0,0.0,10.0,16.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,9.0,0.0,0.0,16.0,15.0,0.0,0.0,16.0,16.0,16.0,16.0,16.0,13.0,0.0,14.0,16.0,12.0,8.0,6.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,10.0,0.0,10.0,16.0,13.0,16.0,16.0,16.0,8.0,0.0,14.0,16.0,15.0,7.0,0.0,16.0,14.0,15.0,16.0,16.0,0.0,0.0,0.0,16.0,13.0,9.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,7.0,0.0,0.0,6.0,8.0,12.0,0.0,12.0,14.0,9.0,16.0,14.0,12.0,12.0,0.0,13.0,16.0,14.0,9.0,0.0,16.0,15.0,13.0,16.0,12.0,0.0,0.0,0.0,12.0,12.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,15.0,0.0,0.0,0.0,0.0,14.0,11.0,12.0,16.0,8.0,0.0,10.0,12.0,16.0,7.0,10.0,16.0,8.0,0.0,16.0,0.0,12.0,16.0,14.0,14.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,13.0,16.0,16.0,12.0,0.0,0.0,7.0,15.0,16.0,14.0,16.0,14.0,11.0,16.0,16.0,9.0,0.0,0.0,16.0,16.0,15.0,9.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,9.0,16.0,0.0,16.0,16.0,15.0,0.0,9.0,16.0,10.0,16.0,16.0,7.0,10.0,16.0,16.0,8.0,0.0,16.0,0.0,15.0,16.0,15.0,13.0,15.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,8.0,0.0,0.0,0.0,0.0,10.0,15.0,16.0,16.0,16.0,16.0,16.0,11.0,14.0,14.0,12.0,9.0,0.0,7.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,16.0,0.0,0.0,0.0,12.0,16.0,16.0,14.0,0.0,0.0,10.0,15.0,16.0,14.0,16.0,15.0,12.0,15.0,14.0,0.0,0.0,0.0,12.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,14.0,13.0,0.0,0.0,16.0,13.0,15.0,16.0,0.0,16.0,0.0,9.0,16.0,11.0,0.0,0.0,9.0,16.0,13.0,8.0,16.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,16.0,13.0,12.0,13.0,0.0,16.0,16.0,16.0,16.0,16.0,14.0,10.0,16.0,16.0,16.0,16.0,14.0,13.0,15.0,13.0,16.0,16.0,16.0,11.0,0.0,0.0,7.0,12.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,16.0,16.0,8.0,0.0,0.0,12.0,16.0,8.0,8.0,16.0,0.0,0.0,0.0,16.0,16.0,8.0,6.0,16.0,12.0,12.0,16.0,10.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,12.0,14.0,16.0,10.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,13.0,14.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,15.0,16.0,13.0,12.0,13.0,16.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,6.0,0.0,12.0,12.0,7.0,12.0,16.0,13.0,0.0,0.0,16.0,16.0,16.0,12.0,16.0,15.0,12.0,15.0,16.0,11.0,0.0,0.0,7.0,15.0,16.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,16.0,16.0,16.0,14.0,0.0,16.0,6.0,9.0,16.0,15.0,14.0,16.0,14.0,16.0,0.0,13.0,16.0,8.0,0.0,8.0,12.0,16.0,13.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,6.0,9.0,11.0,16.0,16.0,11.0,0.0,10.0,14.0,13.0,16.0,16.0,16.0,9.0,14.0,16.0,8.0,6.0,15.0,12.0,16.0,8.0,16.0,16.0,14.0,15.0,0.0,0.0,9.0,16.0,16.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,13.0,8.0,0.0,12.0,16.0,11.0,16.0,16.0,10.0,10.0,16.0,16.0,16.0,16.0,9.0,14.0,16.0,16.0,10.0,8.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,6.0,9.0,0.0,0.0,8.0,16.0,9.0,0.0,11.0,16.0,16.0,16.0,14.0,16.0,10.0,7.0,15.0,16.0,8.0,0.0,0.0,16.0,16.0,15.0,13.0,16.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,16.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,16.0,0.0,0.0,6.0,16.0,16.0,16.0,16.0,16.0,8.0,16.0,16.0,8.0,16.0,16.0,16.0,16.0,16.0,12.0,9.0,0.0,0.0,12.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,16.0,12.0,8.0,8.0,14.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,11.0,13.0,12.0,7.0,0.0,0.0,6.0,11.0,8.0,0.0,0.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,6.0,0.0,0.0,11.0,16.0,9.0,16.0,0.0,0.0,0.0,9.0,15.0,14.0,16.0,16.0,7.0,0.0,12.0,14.0,0.0,0.0,16.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,8.0,10.0,15.0,0.0,0.0,11.0,16.0,9.0,0.0,13.0,16.0,10.0,16.0,11.0,16.0,10.0,6.0,16.0,16.0,15.0,0.0,0.0,16.0,16.0,16.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,16.0,9.0,0.0,0.0,0.0,6.0,16.0,7.0,10.0,16.0,0.0,0.0,7.0,16.0,10.0,0.0,10.0,16.0,10.0,16.0,13.0,16.0,10.0,7.0,16.0,16.0,13.0,0.0,0.0,9.0,16.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,16.0,16.0,16.0,16.0,16.0,8.0,16.0,16.0,12.0,8.0,8.0,0.0,12.0,16.0,11.0,16.0,6.0,0.0,0.0,6.0,16.0,16.0,0.0,6.0,15.0,14.0,12.0,15.0,15.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,16.0,10.0,13.0,16.0,16.0,12.0,8.0,11.0,16.0,14.0,7.0,0.0,10.0,12.0,12.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,12.0,0.0,6.0,15.0,16.0,0.0,0.0,0.0,16.0,13.0,14.0,6.0,16.0,11.0,9.0,13.0,16.0,6.0,0.0,0.0,12.0,13.0,12.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,12.0,15.0,0.0,0.0,12.0,12.0,16.0,9.0,0.0,16.0,0.0,0.0,12.0,16.0,11.0,16.0,16.0,16.0,0.0,0.0,12.0,8.0,0.0,11.0,12.0,16.0,16.0,13.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,0.0,0.0,0.0,0.0,11.0,15.0,14.0,16.0,0.0,0.0,11.0,16.0,16.0,0.0,9.0,16.0,12.0,14.0,15.0,10.0,0.0,0.0,16.0,16.0,13.0,14.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,13.0,14.0,12.0,12.0,15.0,16.0,7.0,12.0,10.0,0.0,0.0,0.0,0.0,13.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,10.0,14.0,12.0,8.0,10.0,16.0,11.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,9.0,0.0,0.0,8.0,16.0,10.0,0.0,0.0,16.0,16.0,16.0,16.0,16.0,12.0,0.0,13.0,16.0,11.0,0.0,0.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,14.0,0.0,9.0,12.0,13.0,16.0,0.0,0.0,13.0,13.0,16.0,0.0,8.0,16.0,0.0,0.0,10.0,14.0,16.0,14.0,14.0,16.0,16.0,16.0,14.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,16.0,9.0,0.0,0.0,11.0,16.0,9.0,0.0,11.0,13.0,0.0,14.0,14.0,0.0,0.0,0.0,9.0,16.0,16.0,11.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,12.0,0.0,14.0,16.0,0.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,9.0,16.0,16.0,13.0,14.0,8.0,0.0,14.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,10.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,16.0,14.0,14.0,14.0,16.0,8.0,0.0,13.0,16.0,13.0,6.0,0.0,16.0,16.0,16.0,13.0,16.0,8.0,0.0,0.0,12.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,14.0,11.0,0.0,0.0,8.0,16.0,12.0,12.0,0.0,16.0,0.0,0.0,8.0,16.0,6.0,15.0,12.0,16.0,0.0,0.0,8.0,16.0,0.0,7.0,14.0,16.0,16.0,11.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,12.0,12.0,6.0,0.0,11.0,16.0,14.0,12.0,16.0,15.0,14.0,8.0,13.0,7.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,9.0,14.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,10.0,0.0,0.0,16.0,12.0,0.0,0.0,16.0,16.0,16.0,16.0,16.0,10.0,0.0,10.0,16.0,16.0,7.0,0.0,16.0,16.0,13.0,8.0,12.0,11.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,12.0,0.0,0.0,16.0,13.0,15.0,16.0,16.0,16.0,0.0,12.0,16.0,13.0,0.0,0.0,16.0,16.0,15.0,14.0,16.0,0.0,0.0,0.0,8.0,9.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,9.0,0.0,0.0,7.0,10.0,16.0,8.0,8.0,12.0,0.0,0.0,0.0,16.0,14.0,14.0,14.0,9.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,13.0,14.0,13.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,10.0,0.0,0.0,0.0,0.0,11.0,16.0,10.0,14.0,9.0,0.0,0.0,0.0,16.0,16.0,10.0,14.0,9.0,0.0,0.0,0.0,16.0,7.0,14.0,16.0,14.0,12.0,9.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,6.0,16.0,13.0,16.0,13.0,6.0,10.0,14.0,16.0,16.0,16.0,13.0,16.0,15.0,12.0,9.0,8.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,8.0,8.0,14.0,16.0,16.0,8.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,10.0,16.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,16.0,12.0,14.0,9.0,0.0,16.0,16.0,10.0,13.0,0.0,0.0,15.0,12.0,9.0,10.0,0.0,16.0,6.0,0.0,12.0,16.0,0.0,0.0,0.0,15.0,8.0,0.0,15.0,16.0,0.0,0.0,0.0,0.0,10.0,14.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,9.0,12.0,14.0,14.0,15.0,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,8.0,0.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,0.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,8.0,0.0,16.0,16.0,16.0,16.0,14.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,11.0,8.0,9.0,12.0,9.0,16.0,10.0,10.0,16.0,16.0,13.0,10.0,16.0,16.0,8.0,10.0,16.0,16.0,0.0,8.0,16.0,7.0,16.0,16.0,9.0,16.0,12.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,14.0,12.0,14.0,12.0,0.0,14.0,12.0,6.0,0.0,0.0,0.0,9.0,14.0,12.0,11.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,10.0,7.0,0.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
