,label,weight0_0,weight1_0,weight2_0,weight3_0,weight0_1,weight1_1,weight2_1,weight3_1,weight0_2,weight1_2,weight2_2,weight3_2,weight0_3,weight1_3,weight2_3,weight3_3
814,5,0.0,0.0,0.0,0.0,56.0,39.0,0.0,43.0,43.0,40.0,21.0,51.0,0.0,0.0,19.0,15.0
815,1,0.0,7.0,0.0,0.0,38.0,52.0,0.0,25.0,29.0,51.0,62.0,62.0,0.0,0.0,11.0,10.0
816,6,0.0,0.0,0.0,0.0,27.0,44.0,50.0,37.0,17.0,0.0,39.0,50.0,0.0,0.0,18.0,36.0
817,8,0.0,8.0,0.0,0.0,35.0,51.0,41.0,36.0,58.0,45.0,47.0,50.0,6.0,0.0,6.0,14.0
818,0,7.0,24.0,19.0,0.0,52.0,28.0,28.0,51.0,28.0,31.0,21.0,44.0,0.0,14.0,24.0,0.0
819,9,0.0,0.0,0.0,0.0,52.0,42.0,0.0,32.0,42.0,56.0,12.0,38.0,0.0,7.0,21.0,19.0
820,6,0.0,11.0,13.0,0.0,38.0,37.0,55.0,46.0,0.0,0.0,54.0,45.0,0.0,0.0,6.0,0.0
821,8,0.0,9.0,0.0,0.0,38.0,48.0,38.0,36.0,51.0,39.0,34.0,45.0,0.0,0.0,0.0,0.0
822,1,0.0,0.0,15.0,13.0,33.0,47.0,64.0,61.0,56.0,60.0,29.0,26.0,14.0,0.0,0.0,0.0
823,9,0.0,0.0,0.0,0.0,37.0,26.0,0.0,20.0,64.0,49.0,39.0,20.0,30.0,18.0,0.0,0.0
824,6,0.0,0.0,6.0,0.0,30.0,50.0,64.0,38.0,31.0,0.0,53.0,51.0,0.0,0.0,7.0,10.0
825,8,0.0,0.0,0.0,0.0,44.0,54.0,31.0,39.0,44.0,41.0,61.0,45.0,0.0,12.0,0.0,0.0
826,2,7.0,0.0,0.0,6.0,52.0,12.0,24.0,56.0,14.0,31.0,20.0,47.0,0.0,0.0,0.0,13.0
827,0,0.0,13.0,10.0,0.0,48.0,22.0,24.0,45.0,55.0,32.0,16.0,45.0,0.0,12.0,16.0,0.0
828,6,0.0,6.0,6.0,0.0,45.0,64.0,45.0,35.0,40.0,9.0,24.0,44.0,0.0,0.0,23.0,15.0
829,8,0.0,0.0,0.0,0.0,59.0,53.0,58.0,59.0,59.0,55.0,26.0,35.0,0.0,0.0,0.0,0.0
830,9,0.0,0.0,0.0,0.0,48.0,31.0,16.0,37.0,43.0,41.0,40.0,53.0,0.0,0.0,16.0,13.0
831,1,0.0,0.0,0.0,0.0,50.0,55.0,56.0,55.0,57.0,64.0,59.0,22.0,0.0,0.0,0.0,0.0
832,6,0.0,7.0,0.0,0.0,43.0,52.0,51.0,37.0,28.0,10.0,40.0,55.0,0.0,0.0,14.0,21.0
833,9,0.0,0.0,0.0,0.0,48.0,49.0,0.0,33.0,19.0,57.0,23.0,46.0,0.0,0.0,25.0,34.0
834,2,11.0,0.0,0.0,7.0,56.0,9.0,36.0,63.0,42.0,41.0,17.0,57.0,0.0,0.0,0.0,18.0
835,9,0.0,0.0,0.0,0.0,47.0,45.0,0.0,34.0,28.0,63.0,29.0,52.0,0.0,8.0,22.0,19.0
836,6,0.0,0.0,6.0,0.0,35.0,43.0,54.0,38.0,0.0,0.0,38.0,49.0,0.0,0.0,18.0,21.0
837,9,0.0,0.0,0.0,0.0,51.0,46.0,9.0,45.0,46.0,49.0,25.0,43.0,0.0,19.0,26.0,19.0
838,3,6.0,0.0,0.0,0.0,39.0,12.0,0.0,39.0,55.0,43.0,34.0,43.0,0.0,0.0,8.0,11.0
839,4,0.0,16.0,6.0,0.0,41.0,47.0,31.0,23.0,8.0,30.0,59.0,32.0,0.0,19.0,0.0,0.0
840,6,0.0,0.0,0.0,0.0,32.0,49.0,62.0,35.0,27.0,0.0,47.0,64.0,0.0,0.0,13.0,23.0
841,9,0.0,7.0,0.0,0.0,51.0,41.0,0.0,46.0,42.0,55.0,35.0,39.0,0.0,7.0,15.0,0.0
842,6,0.0,0.0,0.0,0.0,38.0,36.0,48.0,39.0,0.0,0.0,37.0,47.0,0.0,0.0,15.0,18.0
843,6,0.0,0.0,7.0,0.0,38.0,38.0,59.0,31.0,10.0,0.0,44.0,51.0,0.0,0.0,7.0,13.0
844,6,0.0,14.0,13.0,0.0,43.0,28.0,52.0,55.0,6.0,0.0,62.0,57.0,0.0,0.0,7.0,9.0
845,9,0.0,0.0,0.0,0.0,25.0,51.0,0.0,0.0,62.0,39.0,32.0,29.0,10.0,23.0,0.0,0.0
846,9,0.0,0.0,0.0,0.0,33.0,37.0,0.0,13.0,60.0,50.0,40.0,33.0,23.0,29.0,0.0,0.0
847,7,0.0,0.0,10.0,0.0,36.0,0.0,39.0,37.0,54.0,33.0,48.0,0.0,6.0,10.0,0.0,0.0
848,7,0.0,0.0,0.0,0.0,45.0,25.0,42.0,46.0,55.0,53.0,35.0,0.0,0.0,0.0,0.0,0.0
849,0,0.0,10.0,0.0,0.0,38.0,21.0,30.0,54.0,12.0,39.0,27.0,44.0,0.0,0.0,21.0,0.0
850,0,0.0,0.0,11.0,0.0,48.0,35.0,26.0,55.0,48.0,26.0,31.0,36.0,7.0,19.0,10.0,0.0
851,0,0.0,16.0,11.0,0.0,52.0,25.0,26.0,38.0,28.0,36.0,20.0,49.0,0.0,7.0,19.0,7.0
852,7,0.0,0.0,0.0,0.0,41.0,22.0,31.0,41.0,57.0,47.0,37.0,0.0,23.0,7.0,0.0,0.0
853,0,0.0,9.0,9.0,0.0,43.0,25.0,17.0,38.0,41.0,18.0,22.0,41.0,0.0,7.0,7.0,0.0
854,0,0.0,11.0,14.0,0.0,53.0,36.0,20.0,52.0,37.0,14.0,25.0,29.0,0.0,15.0,12.0,0.0
855,1,0.0,0.0,11.0,0.0,15.0,46.0,59.0,16.0,56.0,56.0,57.0,62.0,0.0,0.0,0.0,0.0
856,7,8.0,0.0,8.0,6.0,51.0,9.0,58.0,46.0,61.0,48.0,35.0,0.0,9.0,0.0,11.0,0.0
857,0,0.0,0.0,8.0,0.0,40.0,53.0,33.0,44.0,40.0,28.0,16.0,48.0,0.0,10.0,19.0,6.0
858,0,0.0,14.0,13.0,0.0,43.0,27.0,27.0,39.0,36.0,22.0,16.0,49.0,0.0,10.0,17.0,0.0
859,7,0.0,0.0,10.0,0.0,44.0,8.0,60.0,34.0,58.0,40.0,39.0,0.0,12.0,0.0,8.0,0.0
860,7,0.0,0.0,0.0,0.0,37.0,0.0,47.0,29.0,59.0,30.0,57.0,9.0,7.0,0.0,0.0,0.0
861,0,0.0,8.0,0.0,0.0,42.0,39.0,34.0,50.0,64.0,26.0,22.0,47.0,6.0,16.0,15.0,0.0
862,4,0.0,0.0,25.0,0.0,0.0,24.0,61.0,10.0,47.0,58.0,60.0,55.0,0.0,7.0,0.0,0.0
863,7,0.0,0.0,0.0,0.0,44.0,12.0,47.0,42.0,59.0,53.0,52.0,19.0,0.0,0.0,10.0,0.0
864,7,0.0,0.0,0.0,0.0,39.0,10.0,47.0,36.0,23.0,50.0,44.0,0.0,7.0,0.0,0.0,0.0
865,0,0.0,7.0,10.0,0.0,44.0,32.0,22.0,40.0,35.0,25.0,30.0,42.0,0.0,11.0,7.0,0.0
866,6,0.0,0.0,0.0,0.0,39.0,48.0,51.0,31.0,6.0,9.0,29.0,42.0,0.0,0.0,19.0,33.0
867,0,0.0,6.0,0.0,0.0,33.0,29.0,31.0,34.0,39.0,26.0,14.0,45.0,0.0,8.0,15.0,0.0
868,7,0.0,0.0,0.0,0.0,34.0,18.0,35.0,50.0,60.0,52.0,41.0,8.0,10.0,6.0,7.0,0.0
869,0,0.0,8.0,9.0,0.0,51.0,31.0,28.0,48.0,42.0,32.0,34.0,28.0,0.0,0.0,0.0,0.0
870,6,0.0,0.0,0.0,0.0,33.0,53.0,47.0,33.0,28.0,9.0,38.0,46.0,0.0,0.0,0.0,0.0
871,3,7.0,0.0,0.0,7.0,42.0,31.0,15.0,42.0,50.0,41.0,41.0,42.0,0.0,0.0,8.0,8.0
872,7,0.0,0.0,12.0,8.0,47.0,12.0,61.0,32.0,61.0,29.0,44.0,0.0,13.0,0.0,14.0,0.0
873,0,7.0,18.0,8.0,0.0,53.0,23.0,20.0,37.0,50.0,26.0,21.0,49.0,0.0,11.0,14.0,0.0
874,7,0.0,0.0,0.0,0.0,38.0,6.0,39.0,41.0,60.0,48.0,32.0,0.0,27.0,10.0,0.0,0.0
875,0,0.0,9.0,8.0,0.0,54.0,44.0,18.0,59.0,35.0,35.0,38.0,29.0,0.0,15.0,8.0,0.0
876,7,0.0,0.0,0.0,0.0,38.0,27.0,34.0,44.0,56.0,46.0,34.0,0.0,20.0,7.0,0.0,0.0
877,0,0.0,0.0,8.0,0.0,31.0,32.0,20.0,33.0,44.0,13.0,8.0,40.0,0.0,12.0,17.0,12.0
878,7,0.0,0.0,0.0,8.0,50.0,29.0,54.0,38.0,62.0,58.0,22.0,0.0,0.0,9.0,0.0,0.0
879,7,11.0,0.0,0.0,10.0,56.0,21.0,54.0,31.0,62.0,44.0,26.0,0.0,0.0,0.0,6.0,0.0
880,7,0.0,0.0,0.0,0.0,29.0,10.0,27.0,37.0,54.0,41.0,63.0,15.0,28.0,11.0,8.0,0.0
881,0,0.0,17.0,12.0,0.0,55.0,47.0,29.0,46.0,50.0,29.0,25.0,54.0,0.0,11.0,16.0,0.0
882,9,0.0,0.0,0.0,0.0,40.0,61.0,0.0,17.0,30.0,64.0,34.0,36.0,0.0,18.0,10.0,0.0
883,1,0.0,0.0,0.0,0.0,54.0,48.0,41.0,55.0,53.0,61.0,54.0,50.0,0.0,0.0,0.0,0.0
884,7,0.0,0.0,11.0,0.0,36.0,0.0,54.0,36.0,51.0,53.0,61.0,22.0,0.0,10.0,17.0,0.0
885,1,0.0,0.0,0.0,0.0,21.0,26.0,54.0,39.0,55.0,60.0,48.0,55.0,0.0,0.0,0.0,0.0
886,6,0.0,6.0,0.0,0.0,43.0,57.0,43.0,44.0,0.0,18.0,29.0,52.0,0.0,0.0,17.0,8.0
887,9,6.0,8.0,0.0,0.0,33.0,43.0,0.0,29.0,40.0,49.0,35.0,14.0,0.0,16.0,0.0,0.0
888,7,0.0,0.0,0.0,0.0,45.0,14.0,47.0,44.0,56.0,48.0,30.0,0.0,24.0,21.0,0.0,0.0
889,1,0.0,0.0,10.0,0.0,6.0,46.0,33.0,0.0,56.0,52.0,45.0,54.0,0.0,0.0,0.0,0.0
890,9,0.0,0.0,0.0,0.0,22.0,30.0,0.0,31.0,49.0,46.0,21.0,44.0,16.0,16.0,16.0,0.0
891,6,0.0,6.0,12.0,0.0,34.0,52.0,63.0,40.0,26.0,0.0,37.0,60.0,0.0,0.0,0.0,19.0
892,7,0.0,0.0,11.0,0.0,32.0,0.0,45.0,53.0,57.0,40.0,43.0,6.0,16.0,10.0,0.0,0.0
893,2,10.0,11.0,0.0,0.0,61.0,22.0,35.0,62.0,29.0,32.0,16.0,50.0,0.0,0.0,0.0,14.0
894,0,0.0,0.0,0.0,0.0,45.0,32.0,29.0,45.0,34.0,22.0,28.0,37.0,0.0,8.0,6.0,0.0
895,3,0.0,0.0,0.0,0.0,52.0,30.0,17.0,48.0,39.0,41.0,49.0,44.0,0.0,0.0,0.0,0.0
896,7,0.0,0.0,0.0,0.0,60.0,15.0,35.0,50.0,60.0,41.0,8.0,0.0,14.0,0.0,0.0,0.0
897,2,6.0,9.0,0.0,0.0,51.0,13.0,0.0,43.0,29.0,40.0,40.0,60.0,0.0,0.0,0.0,31.0
898,2,10.0,10.0,0.0,0.0,55.0,12.0,25.0,61.0,9.0,30.0,12.0,53.0,0.0,0.0,0.0,20.0
899,5,0.0,0.0,0.0,0.0,47.0,54.0,16.0,40.0,43.0,17.0,29.0,40.0,0.0,0.0,0.0,0.0
900,7,0.0,0.0,0.0,0.0,28.0,29.0,30.0,32.0,47.0,56.0,31.0,6.0,29.0,6.0,0.0,0.0
901,2,8.0,0.0,0.0,0.0,64.0,30.0,25.0,59.0,18.0,40.0,27.0,52.0,0.0,0.0,0.0,32.0
902,3,7.0,0.0,0.0,0.0,43.0,10.0,6.0,38.0,31.0,33.0,38.0,44.0,0.0,0.0,0.0,11.0
903,7,9.0,0.0,0.0,0.0,35.0,21.0,33.0,0.0,53.0,52.0,60.0,46.0,0.0,0.0,14.0,0.0
904,7,0.0,0.0,10.0,0.0,43.0,14.0,51.0,32.0,36.0,39.0,48.0,0.0,0.0,0.0,8.0,0.0
905,2,13.0,6.0,0.0,8.0,64.0,38.0,47.0,63.0,23.0,20.0,0.0,52.0,0.0,0.0,0.0,9.0
906,5,0.0,19.0,0.0,0.0,60.0,54.0,19.0,57.0,49.0,13.0,49.0,33.0,12.0,0.0,0.0,0.0
907,6,0.0,6.0,6.0,0.0,43.0,34.0,48.0,40.0,21.0,0.0,36.0,64.0,0.0,0.0,8.0,29.0
908,7,7.0,0.0,0.0,0.0,52.0,0.0,26.0,52.0,54.0,42.0,26.0,0.0,30.0,11.0,0.0,0.0
909,2,11.0,0.0,0.0,0.0,53.0,0.0,20.0,62.0,25.0,32.0,26.0,52.0,0.0,0.0,0.0,17.0
910,6,0.0,14.0,18.0,0.0,50.0,34.0,60.0,52.0,0.0,0.0,49.0,41.0,0.0,0.0,18.0,28.0
911,0,0.0,8.0,9.0,0.0,48.0,27.0,26.0,59.0,37.0,11.0,31.0,31.0,0.0,13.0,11.0,0.0
912,7,11.0,11.0,0.0,0.0,62.0,15.0,32.0,56.0,64.0,48.0,21.0,0.0,21.0,0.0,0.0,0.0
913,2,11.0,0.0,0.0,0.0,55.0,27.0,41.0,49.0,9.0,12.0,0.0,64.0,0.0,0.0,0.0,15.0
914,8,0.0,14.0,0.0,0.0,46.0,38.0,29.0,37.0,32.0,45.0,54.0,52.0,0.0,0.0,0.0,26.0
915,5,0.0,0.0,0.0,0.0,55.0,48.0,12.0,38.0,38.0,16.0,39.0,56.0,0.0,0.0,6.0,0.0
916,7,0.0,0.0,0.0,0.0,41.0,31.0,44.0,47.0,54.0,51.0,18.0,0.0,43.0,27.0,0.0,0.0
917,3,0.0,0.0,0.0,8.0,52.0,40.0,11.0,45.0,40.0,39.0,30.0,48.0,0.0,0.0,10.0,0.0
918,2,20.0,0.0,0.0,9.0,51.0,0.0,16.0,62.0,39.0,47.0,31.0,54.0,0.0,0.0,0.0,18.0
919,3,6.0,0.0,0.0,0.0,47.0,15.0,0.0,34.0,55.0,51.0,32.0,33.0,0.0,0.0,14.0,0.0
920,7,0.0,0.0,0.0,0.0,47.0,9.0,16.0,38.0,54.0,44.0,42.0,0.0,30.0,26.0,0.0,0.0
921,3,9.0,0.0,0.0,0.0,47.0,20.0,22.0,46.0,60.0,41.0,29.0,14.0,0.0,0.0,0.0,0.0
922,6,0.0,13.0,10.0,0.0,35.0,37.0,33.0,34.0,35.0,0.0,43.0,56.0,0.0,0.0,12.0,12.0
923,8,0.0,0.0,0.0,0.0,46.0,39.0,42.0,35.0,17.0,16.0,28.0,32.0,0.0,0.0,8.0,17.0
924,7,0.0,0.0,0.0,0.0,32.0,18.0,44.0,41.0,62.0,60.0,46.0,15.0,7.0,9.0,7.0,0.0
925,3,8.0,0.0,0.0,0.0,57.0,17.0,20.0,52.0,37.0,46.0,40.0,51.0,0.0,0.0,15.0,8.0
926,7,0.0,0.0,0.0,0.0,31.0,0.0,47.0,43.0,59.0,46.0,61.0,18.0,0.0,0.0,6.0,0.0
927,3,0.0,0.0,0.0,0.0,49.0,22.0,16.0,44.0,50.0,47.0,44.0,48.0,0.0,0.0,16.0,7.0
928,7,0.0,0.0,0.0,0.0,57.0,26.0,57.0,48.0,40.0,42.0,49.0,0.0,0.0,0.0,10.0,0.0
929,4,0.0,10.0,0.0,0.0,42.0,58.0,44.0,30.0,14.0,23.0,59.0,41.0,0.0,13.0,0.0,0.0
930,3,0.0,0.0,0.0,0.0,46.0,17.0,11.0,36.0,42.0,39.0,43.0,40.0,0.0,0.0,11.0,0.0
931,2,0.0,0.0,0.0,0.0,51.0,26.0,40.0,51.0,27.0,20.0,0.0,50.0,0.0,0.0,0.0,0.0
932,7,0.0,0.0,0.0,0.0,37.0,18.0,36.0,47.0,55.0,46.0,40.0,0.0,16.0,12.0,7.0,0.0
933,4,0.0,0.0,0.0,18.0,11.0,30.0,59.0,43.0,31.0,13.0,47.0,54.0,0.0,0.0,0.0,0.0
934,3,13.0,0.0,0.0,0.0,47.0,27.0,0.0,36.0,40.0,22.0,42.0,45.0,0.0,0.0,0.0,21.0
935,3,0.0,0.0,0.0,0.0,59.0,41.0,0.0,42.0,40.0,27.0,41.0,40.0,0.0,0.0,13.0,0.0
936,7,0.0,0.0,0.0,0.0,53.0,0.0,16.0,48.0,60.0,41.0,40.0,6.0,41.0,14.0,0.0,0.0
937,4,0.0,10.0,27.0,0.0,27.0,50.0,48.0,19.0,28.0,19.0,52.0,38.0,0.0,23.0,10.0,0.0
938,6,0.0,8.0,10.0,0.0,45.0,27.0,52.0,52.0,0.0,0.0,52.0,61.0,0.0,0.0,8.0,8.0
939,8,10.0,6.0,0.0,11.0,58.0,45.0,54.0,62.0,39.0,48.0,25.0,0.0,6.0,0.0,0.0,0.0
940,7,0.0,0.0,8.0,0.0,53.0,16.0,55.0,39.0,24.0,37.0,38.0,0.0,0.0,0.0,9.0,0.0
941,5,0.0,0.0,0.0,10.0,52.0,47.0,0.0,40.0,35.0,16.0,40.0,42.0,0.0,0.0,0.0,0.0
942,0,0.0,0.0,15.0,0.0,46.0,30.0,29.0,59.0,28.0,30.0,27.0,57.0,0.0,0.0,14.0,0.0
943,7,0.0,0.0,0.0,0.0,54.0,36.0,37.0,49.0,57.0,61.0,33.0,0.0,0.0,20.0,0.0,0.0
944,7,0.0,0.0,0.0,0.0,42.0,37.0,26.0,36.0,55.0,64.0,50.0,10.0,0.0,8.0,9.0,0.0
945,5,0.0,12.0,0.0,0.0,58.0,58.0,0.0,44.0,40.0,21.0,46.0,28.0,6.0,0.0,0.0,0.0
946,0,0.0,7.0,0.0,0.0,50.0,46.0,38.0,38.0,40.0,26.0,19.0,52.0,0.0,6.0,18.0,0.0
947,8,0.0,0.0,0.0,0.0,40.0,34.0,33.0,36.0,20.0,28.0,38.0,33.0,0.0,0.0,0.0,19.0
948,7,0.0,0.0,0.0,0.0,41.0,17.0,51.0,36.0,49.0,54.0,34.0,0.0,0.0,0.0,6.0,0.0
949,5,0.0,0.0,0.0,0.0,43.0,55.0,15.0,41.0,32.0,19.0,40.0,43.0,0.0,0.0,0.0,0.0
950,2,0.0,17.0,0.0,0.0,48.0,34.0,21.0,51.0,56.0,50.0,48.0,58.0,0.0,0.0,0.0,32.0
951,3,9.0,0.0,0.0,0.0,51.0,9.0,0.0,42.0,36.0,40.0,38.0,46.0,0.0,0.0,10.0,9.0
952,7,0.0,0.0,0.0,0.0,48.0,6.0,58.0,43.0,62.0,51.0,61.0,13.0,7.0,0.0,9.0,0.0
953,5,9.0,8.0,0.0,0.0,55.0,48.0,19.0,37.0,48.0,20.0,37.0,45.0,8.0,0.0,12.0,6.0
954,3,0.0,0.0,0.0,0.0,40.0,13.0,10.0,34.0,53.0,46.0,49.0,23.0,0.0,0.0,6.0,0.0
955,1,0.0,0.0,0.0,0.0,26.0,39.0,61.0,20.0,45.0,49.0,38.0,50.0,0.0,0.0,0.0,0.0
956,7,0.0,0.0,0.0,0.0,49.0,0.0,44.0,45.0,59.0,35.0,50.0,10.0,34.0,21.0,9.0,0.0
957,5,0.0,0.0,0.0,0.0,52.0,51.0,28.0,33.0,43.0,14.0,44.0,42.0,0.0,0.0,0.0,0.0
958,3,7.0,0.0,0.0,0.0,45.0,22.0,0.0,36.0,41.0,31.0,43.0,52.0,0.0,0.0,0.0,12.0
959,3,0.0,0.0,0.0,0.0,46.0,14.0,6.0,42.0,35.0,42.0,34.0,47.0,0.0,0.0,12.0,11.0
960,7,0.0,0.0,0.0,0.0,34.0,0.0,48.0,21.0,55.0,35.0,53.0,19.0,38.0,7.0,8.0,0.0
961,5,0.0,0.0,0.0,0.0,53.0,49.0,0.0,40.0,41.0,18.0,32.0,36.0,8.0,0.0,0.0,0.0
962,7,0.0,0.0,0.0,0.0,41.0,30.0,14.0,40.0,56.0,49.0,43.0,8.0,10.0,21.0,0.0,0.0
963,3,6.0,0.0,0.0,0.0,53.0,53.0,24.0,38.0,59.0,33.0,58.0,38.0,0.0,0.0,8.0,0.0
964,3,0.0,0.0,0.0,0.0,61.0,34.0,7.0,38.0,59.0,48.0,47.0,60.0,0.0,0.0,0.0,11.0
965,1,0.0,8.0,0.0,0.0,49.0,64.0,58.0,43.0,23.0,28.0,38.0,50.0,0.0,0.0,0.0,0.0
966,8,0.0,0.0,0.0,0.0,64.0,45.0,49.0,60.0,58.0,45.0,23.0,20.0,0.0,0.0,0.0,0.0
967,2,14.0,0.0,0.0,0.0,51.0,0.0,10.0,43.0,37.0,36.0,30.0,53.0,0.0,0.0,0.0,15.0
968,3,7.0,0.0,0.0,0.0,49.0,14.0,0.0,36.0,58.0,47.0,60.0,33.0,0.0,0.0,0.0,0.0
969,2,0.0,0.0,0.0,0.0,48.0,8.0,7.0,42.0,45.0,40.0,35.0,54.0,0.0,0.0,0.0,0.0
970,1,0.0,0.0,8.0,0.0,11.0,52.0,25.0,0.0,56.0,56.0,50.0,57.0,0.0,0.0,0.0,0.0
971,1,0.0,0.0,0.0,0.0,0.0,42.0,15.0,0.0,51.0,64.0,44.0,47.0,0.0,0.0,0.0,0.0
972,3,0.0,0.0,0.0,0.0,55.0,25.0,7.0,38.0,20.0,27.0,44.0,46.0,0.0,0.0,17.0,12.0
973,2,8.0,0.0,0.0,9.0,59.0,28.0,47.0,64.0,14.0,21.0,0.0,63.0,0.0,0.0,0.0,12.0
974,1,0.0,0.0,0.0,0.0,33.0,47.0,35.0,31.0,37.0,56.0,50.0,51.0,0.0,0.0,0.0,0.0
975,4,0.0,9.0,9.0,0.0,32.0,41.0,53.0,24.0,28.0,44.0,58.0,31.0,7.0,6.0,8.0,0.0
976,3,9.0,19.0,0.0,0.0,51.0,35.0,11.0,36.0,34.0,48.0,33.0,49.0,0.0,0.0,23.0,17.0
977,2,0.0,0.0,0.0,0.0,56.0,17.0,0.0,50.0,52.0,32.0,47.0,55.0,0.0,13.0,0.0,31.0
978,2,0.0,0.0,0.0,0.0,47.0,6.0,10.0,50.0,53.0,42.0,53.0,62.0,0.0,9.0,0.0,20.0
979,6,0.0,0.0,0.0,0.0,22.0,48.0,52.0,24.0,29.0,7.0,28.0,37.0,0.0,0.0,21.0,22.0
980,3,10.0,11.0,0.0,0.0,58.0,21.0,8.0,42.0,47.0,46.0,40.0,48.0,0.0,0.0,14.0,20.0
981,2,0.0,0.0,0.0,0.0,54.0,27.0,30.0,53.0,9.0,18.0,6.0,48.0,0.0,0.0,0.0,29.0
982,9,7.0,20.0,0.0,0.0,54.0,48.0,29.0,34.0,29.0,62.0,45.0,47.0,0.0,7.0,20.0,8.0
983,5,0.0,10.0,0.0,0.0,45.0,56.0,33.0,50.0,34.0,7.0,34.0,33.0,0.0,0.0,0.0,0.0
984,3,7.0,0.0,0.0,0.0,55.0,24.0,0.0,52.0,49.0,40.0,47.0,54.0,0.0,0.0,11.0,7.0
985,3,0.0,0.0,0.0,0.0,53.0,42.0,7.0,40.0,41.0,43.0,47.0,37.0,0.0,0.0,6.0,0.0
986,0,0.0,0.0,0.0,0.0,45.0,64.0,40.0,44.0,44.0,39.0,24.0,40.0,0.0,15.0,10.0,0.0
987,7,0.0,12.0,0.0,0.0,54.0,53.0,43.0,37.0,47.0,57.0,11.0,0.0,0.0,13.0,0.0,0.0
988,3,0.0,0.0,0.0,0.0,43.0,13.0,17.0,41.0,35.0,45.0,42.0,46.0,0.0,0.0,9.0,8.0
989,3,0.0,0.0,0.0,0.0,34.0,19.0,21.0,36.0,43.0,38.0,35.0,36.0,7.0,0.0,6.0,0.0
990,4,0.0,0.0,20.0,9.0,10.0,35.0,60.0,33.0,41.0,26.0,52.0,57.0,0.0,0.0,13.0,0.0
991,1,0.0,0.0,0.0,0.0,59.0,56.0,56.0,37.0,27.0,40.0,51.0,53.0,0.0,0.0,0.0,0.0
992,3,8.0,0.0,0.0,0.0,40.0,6.0,28.0,48.0,35.0,44.0,49.0,39.0,0.0,0.0,12.0,0.0
993,3,0.0,0.0,0.0,0.0,47.0,35.0,0.0,33.0,64.0,56.0,50.0,37.0,14.0,0.0,9.0,0.0
994,6,0.0,0.0,0.0,0.0,25.0,51.0,52.0,32.0,34.0,8.0,19.0,64.0,0.0,0.0,0.0,20.0
995,0,0.0,6.0,8.0,0.0,38.0,33.0,21.0,36.0,43.0,24.0,23.0,51.0,0.0,10.0,16.0,0.0
996,3,0.0,0.0,0.0,0.0,39.0,6.0,16.0,29.0,39.0,44.0,38.0,46.0,0.0,0.0,0.0,17.0
997,3,0.0,0.0,0.0,0.0,42.0,0.0,15.0,38.0,48.0,42.0,51.0,53.0,0.0,13.0,0.0,0.0
998,6,0.0,0.0,0.0,0.0,35.0,57.0,62.0,35.0,30.0,0.0,41.0,55.0,0.0,0.0,0.0,18.0
999,4,0.0,0.0,11.0,0.0,9.0,45.0,41.0,0.0,31.0,12.0,57.0,46.0,0.0,0.0,10.0,0.0
1000,3,10.0,0.0,0.0,0.0,38.0,0.0,25.0,29.0,54.0,47.0,46.0,48.0,0.0,7.0,13.0,11.0
1001,4,0.0,0.0,25.0,0.0,13.0,48.0,58.0,8.0,30.0,17.0,60.0,62.0,0.0,25.0,11.0,0.0
1002,0,0.0,19.0,12.0,0.0,49.0,34.0,38.0,49.0,50.0,21.0,17.0,47.0,0.0,20.0,23.0,0.0
1003,0,0.0,21.0,6.0,0.0,39.0,32.0,42.0,41.0,47.0,16.0,16.0,51.0,10.0,24.0,24.0,9.0
1004,3,8.0,0.0,0.0,0.0,47.0,30.0,9.0,44.0,24.0,25.0,38.0,46.0,0.0,0.0,0.0,16.0
1005,4,0.0,6.0,8.0,0.0,39.0,50.0,55.0,30.0,0.0,42.0,62.0,28.0,0.0,0.0,11.0,0.0
1006,0,0.0,9.0,8.0,0.0,41.0,33.0,36.0,45.0,42.0,23.0,26.0,38.0,0.0,15.0,9.0,0.0
1007,2,9.0,0.0,0.0,7.0,56.0,18.0,35.0,61.0,23.0,32.0,11.0,53.0,0.0,0.0,0.0,23.0
1008,3,0.0,0.0,0.0,0.0,41.0,11.0,10.0,36.0,52.0,34.0,51.0,44.0,0.0,0.0,6.0,0.0
1009,4,0.0,12.0,0.0,0.0,44.0,52.0,20.0,44.0,0.0,41.0,46.0,7.0,0.0,9.0,0.0,0.0
1010,1,0.0,0.0,0.0,0.0,58.0,55.0,49.0,46.0,38.0,52.0,55.0,55.0,0.0,0.0,0.0,0.0
1011,7,0.0,9.0,0.0,0.0,53.0,55.0,49.0,46.0,43.0,59.0,36.0,10.0,0.0,10.0,0.0,0.0
1012,3,0.0,0.0,0.0,0.0,48.0,15.0,14.0,28.0,44.0,47.0,36.0,40.0,0.0,0.0,15.0,0.0
1013,4,0.0,0.0,23.0,0.0,22.0,47.0,58.0,28.0,29.0,9.0,49.0,60.0,0.0,11.0,16.0,0.0
1014,6,0.0,0.0,0.0,0.0,29.0,35.0,54.0,28.0,19.0,0.0,38.0,42.0,0.0,0.0,20.0,24.0
1015,9,0.0,9.0,0.0,0.0,58.0,38.0,19.0,50.0,38.0,48.0,39.0,54.0,0.0,16.0,16.0,7.0
1016,3,0.0,0.0,0.0,0.0,44.0,37.0,21.0,46.0,49.0,24.0,46.0,47.0,0.0,0.0,9.0,0.0
1017,5,0.0,0.0,0.0,0.0,44.0,45.0,15.0,30.0,44.0,24.0,35.0,39.0,0.0,0.0,11.0,0.0
