label,filename,number_of_holes,width,height,aspect_ratio,area,angle,radius,contour,hull_radius,
4,4447,0,27,30,1.75144505003,255.5,-57.9946174622,10.8013542486,60,13.788144667,
4,4447,0,25,30,1.63037268429,269.0,-60.6422462463,9.72076090718,64,13.5012527334,
7,4447,0,22,30,0.724137931034,259.5,90.0,10.2682530621,38,14.3737321342,
4,4504,0,23,30,1.4347826087,253.0,-56.3099365234,9.6668402156,63,12.5848016274,
5,4504,0,21,30,1.5968586151,211.0,-84.2894058228,9.34760036098,58,13.2982995206,
0,4504,1,20,30,0.655172413793,435.5,90.0,12.194794316,37,12.7111290341,
4,4504,0,23,30,1.45129868227,295.0,-58.3924942017,9.94205105843,60,12.963045403,
4,4551,1,21,30,1.46859896779,321.5,-70.7099533081,10.2815908846,41,12.6393346369,
5,4551,0,16,30,0.51724137931,228.0,90.0,9.49752893811,57,13.8286518931,
5,4551,0,18,30,1.83095224619,229.5,-87.7974014282,9.29964813046,43,14.6922567646,
1,4551,0,18,28,0.577557726289,360.5,84.8055706024,11.3033224913,34,12.5968554752,
4,4573,0,22,30,1.54782617526,266.5,-59.036239624,9.88138607624,63,13.2366242634,
5,4573,0,20,30,0.655172413793,210.5,90.0,10.4001757838,61,15.3031291962,
7,4573,0,19,30,0.620689655172,288.0,90.0,9.92464589071,50,13.7480199605,
3,4573,0,22,30,0.692925999411,284.0,87.2736890316,11.3548333121,53,14.7789048199,
4,4599,0,22,30,1.2339902201,288.5,-53.7461662292,10.0778899228,43,13.0439681796,
5,4599,0,21,30,1.54407303145,258.0,-86.6335449219,9.32457730616,61,14.3563695765,
9,4599,1,20,30,0.655172413793,330.0,90.0,11.6683882654,48,13.6173271493,
9,4599,1,20,30,0.57201638929,345.5,82.8749833107,11.0119968488,44,14.4233972712,
4,4600,0,22,30,1.41880324494,247.5,-59.036239624,9.22327454895,62,12.4964485641,
6,4600,1,22,30,0.618556693338,366.0,71.5650520325,11.3354872063,52,13.1310613265,
0,4600,1,22,30,0.724137931034,499.5,90.0,12.8529693257,32,13.3750930644,
0,4600,1,22,30,0.724137931034,509.0,90.0,12.882999562,29,13.4628464264,
4,4617,0,24,30,1.48022613746,255.5,-57.9946174622,9.69037390045,71,13.1859876927,
6,4617,1,20,30,0.566929108016,276.5,75.9637556076,10.7486610635,37,13.0027914045,
1,4617,0,19,30,0.563513555611,338.0,83.1572270393,11.4468047746,42,13.4030376096,
7,4617,0,22,30,0.724137931034,251.5,90.0,9.95336023571,58,12.9496066553,
4,4665,0,22,30,0.717344698507,324.5,86.4236655235,10.991639532,36,13.2368957824,
6,4665,1,22,30,0.527659577754,262.5,59.9314155579,11.696003457,39,13.044768114,
6,4665,1,21,30,0.609271485284,287.0,60.945394516,11.1732973892,47,12.4889209634,
5,4665,0,20,30,0.655172413793,275.5,90.0,10.8270793244,56,14.2221523612,
4,4686,0,24,30,0.793103448276,291.0,90.0,10.7357605459,62,13.910796918,
6,4686,0,20,30,0.655172413793,280.5,90.0,10.8255688326,44,13.2968224336,
8,4686,2,19,30,0.620689655172,420.0,90.0,11.5067109552,37,13.880648753,
6,4686,1,22,30,0.540662599543,265.0,70.7099533081,11.5808498838,46,13.418817444,
4,4702,0,22,30,0.647577097021,262.0,66.801410675,9.8941608466,44,12.8255812524,
7,4702,0,19,30,1.71621643568,221.0,-86.6335449219,10.3837285205,48,12.7968150088,
0,4702,1,20,30,0.655172413793,411.5,90.0,11.805701219,41,12.7758537914,
2,4702,0,20,30,0.655172413793,222.5,90.0,9.41431116539,45,13.9072451931,
4,4718,0,20,30,1.37681162743,208.5,-56.3099365234,9.09211726871,59,12.0471130361,
7,4718,0,20,30,1.6682028796,200.5,-85.2363510132,9.29778076533,52,13.2645718917,
1,4718,0,15,30,0.467277527297,282.5,87.7974019051,10.3691575342,31,12.9950789823,
8,4718,0,20,30,0.655172413793,296.5,90.0,10.9525655059,46,13.7449953754,
4,4736,1,22,30,1.49462358227,340.5,-56.9761352539,11.2961675562,37,13.1800733214,
7,4736,0,20,30,0.655172413793,214.0,90.0,9.88477081929,54,13.2047847132,
3,4736,0,22,30,0.642066497097,264.5,83.6598086357,10.5353446837,58,14.5766456194,
6,4736,0,22,30,0.600318512614,355.5,67.166349411,11.423271626,43,13.3503385507,
4,4750,0,24,30,1.43933050359,259.0,-65.5560455322,9.31442147117,66,13.2912553219,
7,4750,0,20,30,0.634246539791,279.5,87.709389925,10.1432273346,43,13.8866569424,
5,4750,0,20,30,0.655172413793,268.5,90.0,10.578113809,40,13.9997305589,
0,4750,1,22,30,0.634615345051,457.5,78.6900672913,12.5238239491,37,13.1287265829,
4,4764,0,24,30,1.36752137402,267.5,-59.036239624,9.83298001588,62,13.0298683494,
7,4764,0,23,30,0.758620689655,285.0,90.0,10.089271197,47,14.3792434276,
6,4764,0,20,30,0.54045305535,272.0,66.0375099182,10.5116657622,37,12.8892091636,
4,4764,0,22,30,1.55647396472,286.5,-60.6422462463,9.56983504985,61,13.1307607615,
4,4786,0,20,30,0.625806469569,213.5,68.1985931396,8.51428301232,44,12.2392357374,
7,4786,0,18,30,0.586206896552,214.5,90.0,9.7244016293,42,14.0396507632,
8,4786,1,20,30,0.624060110526,397.0,86.8201696873,11.680275973,37,13.612603359,
6,4786,0,21,30,0.538922123279,249.5,68.1985931396,10.3479774746,48,13.6238882448,
4,4848,0,22,30,1.36486501431,291.5,-56.309928894,10.3245262286,44,13.1534573529,
8,4848,1,23,30,0.575113836106,370.5,76.6075048447,10.5002562107,44,13.9366203407,
4,4848,0,25,30,1.41988961096,290.5,-57.9946174622,9.6982983112,61,13.3066740976,
8,4848,2,20,30,0.565789491364,389.5,78.6900672913,11.4451169718,32,13.2773700327,
4,4858,0,21,30,1.59398486551,225.5,-66.8014068604,9.19079568569,56,12.2664117161,
8,4858,2,20,30,0.655172413793,404.5,90.0,11.435923984,41,13.6687529901,
5,4858,0,19,30,1.66220739419,254.0,-86.6335449219,9.59425525223,47,13.295830507,
8,4858,1,17,30,0.551724137931,325.5,90.0,10.0741976514,37,13.2578440079,
4,4862,0,24,30,1.51162797156,272.0,-63.4349517822,9.35104041994,63,13.3128956327,
8,4862,2,18,30,0.586206896552,315.0,90.0,10.0117380733,45,14.2489017615,
6,4862,1,21,30,0.561188839655,324.5,60.642244339,10.9701609571,38,12.9048851726,
2,4862,0,24,30,0.588732418225,292.0,79.6951532364,11.2297331111,47,15.1444812297,
4,4872,0,23,30,1.28571424744,297.5,-56.3099365234,9.6446305405,56,12.8800768847,
8,4872,1,21,30,1.586572402,378.5,-86.1859207153,10.6451469689,41,14.3386826417,
7,4872,0,20,30,0.621951209161,242.0,85.9143834114,9.22728520039,54,12.9438196606,
2,4872,0,22,30,0.598070655799,240.5,81.4692354202,10.4662675513,54,14.9453857359,
4,4876,0,22,30,1.42977514939,259.0,-60.6422462463,9.59830712886,49,12.2889923344,
8,4876,2,20,30,0.655172413793,379.5,90.0,11.03040836,42,13.6534148403,
7,4876,0,25,30,1.78947377332,274.5,-71.5650558472,10.2542278635,60,13.7498440955,
6,4876,1,24,30,0.531460653506,338.0,66.2505054474,11.5869581622,43,13.2015624871,
4,4885,0,22,30,1.30696208874,236.0,-55.3048477173,9.73235451984,50,12.529308132,
8,4885,2,17,30,0.551724137931,360.0,90.0,11.6743364306,36,13.9524425323,
8,4885,0,20,30,0.655172413793,369.5,90.0,11.1753027883,45,13.8037610626,
5,4885,0,20,30,1.84285742372,219.5,-75.963760376,9.46822849403,49,13.805515972,
4,4932,1,22,30,1.29268291067,350.5,-55.007976532,10.7552230948,40,12.3439478502,
9,4932,0,21,30,1.58653846641,253.0,-84.8055725098,9.99668390664,52,12.6067211508,
3,4932,0,19,30,0.620689655172,237.5,90.0,10.1298352154,52,13.9394747124,
2,4932,0,21,30,0.581888257537,242.0,83.2901630402,10.0587571794,59,14.1726467713,
4,4933,0,22,30,0.724137931034,287.5,90.0,10.2774639599,48,13.8445384315,
9,4933,1,22,30,0.724137931034,372.5,90.0,11.2487321251,34,12.6750764378,
3,4933,0,20,30,0.655172413793,222.5,90.0,10.6112163641,50,14.3466783269,
3,4933,0,19,30,0.59319524273,212.0,87.5104472637,10.1677920034,57,13.9689937418,
4,4944,1,22,30,1.35714281551,274.5,-52.4314117432,10.2389089107,42,12.0053965567,
9,4944,1,19,30,0.620689655172,313.5,90.0,11.5635774369,53,12.2831540918,
4,4944,0,22,30,1.53658538739,260.5,-61.6992454529,9.93301226508,55,13.1081944628,
4,4944,0,22,30,1.2388888423,230.0,-54.4623222351,9.00572146823,57,12.1505453431,
4,4961,0,22,30,0.724137931034,249.5,90.0,10.709419516,53,13.6224241668,
9,4961,1,20,30,0.655172413793,335.5,90.0,11.5222906543,50,13.5847051539,
6,4961,0,23,30,0.568627477727,302.5,67.166349411,12.0108201485,45,13.7335826117,
1,4961,0,20,30,0.635245960153,284.5,87.709389925,10.1236002867,35,13.8134747649,
4,4987,1,22,30,1.39895011371,345.0,-64.7988815308,10.5980648346,44,12.6331604487,
9,4987,1,19,30,0.584745797848,266.0,86.4236655235,11.5618355264,35,13.7690335425,
8,4987,2,20,30,0.655172413793,411.5,90.0,10.8721925973,39,14.6123511139,
7,4987,0,19,30,0.620689655172,255.0,90.0,10.2626832775,36,12.984996237,
4,4999,0,23,30,1.21857926927,284.0,-54.4623222351,9.69332065662,50,12.38681402,
9,4999,1,21,30,0.671968117516,270.5,73.610458374,10.339777304,41,12.5767296195,
9,4999,1,22,30,0.61038956364,332.0,78.6900672913,12.1493257407,39,13.1910728192,
9,4999,1,20,30,0.655172413793,368.5,90.0,11.2216818055,40,13.2688129213,
5,5001,0,19,30,0.620689655172,211.5,90.0,9.69608033648,48,13.6209379067,
0,5001,1,22,30,0.636792409318,456.0,81.8698978424,11.9812509765,34,13.9238413195,
0,5001,1,20,30,0.655172413793,423.5,90.0,11.9398635015,32,12.8203888223,
1,5001,0,18,30,0.586206896552,361.0,90.0,11.2354759763,33,14.2795188158,
5,5019,0,18,30,0.586206896552,199.5,90.0,9.73056319791,53,14.6257016343,
0,5019,1,23,30,0.627659567642,417.0,71.5650520325,11.6190565494,48,13.4021203528,
1,5019,0,19,30,0.620689655172,350.5,90.0,10.8516820135,35,13.7773927936,
9,5019,1,20,30,0.562624266991,302.5,79.3803453445,11.8695932261,45,13.4289741855,
5,5041,0,20,30,0.655172413793,200.5,90.0,10.0324354898,51,15.1244875111,
0,5041,1,20,30,0.655172413793,432.0,90.0,12.0060386578,37,13.0970868393,
4,5041,0,23,30,1.51131232667,249.5,-65.5560455322,8.94764468022,57,13.3737655558,
1,5041,0,13,30,2.54347831322,245.5,-87.1375961304,10.4467994755,39,13.2114165347,
5,5052,0,23,30,1.59027788291,290.5,-74.0546035767,10.015219111,33,13.6627731741,
0,5052,1,20,30,0.655172413793,425.5,90.0,12.2455675439,32,12.9531360543,
5,5052,0,23,30,1.57042251432,268.5,-79.2156982422,9.79474732742,49,13.8522460494,
2,5052,0,24,30,0.681415950102,251.5,84.8055706024,10.1353156902,53,15.3390853476,
5,5071,0,21,30,1.58333335853,209.0,-83.2901611328,9.48435586418,51,13.5042376736,
0,5071,1,20,30,0.655172413793,428.0,90.0,12.3727275889,34,13.077522062,
7,5071,0,21,30,0.689655172414,252.5,90.0,10.0791749573,51,13.3808177845,
1,5071,0,19,30,0.620689655172,364.0,90.0,11.9249462182,32,13.6189115489,
5,5086,0,20,30,0.655172413793,208.0,90.0,9.3492806357,32,14.9031207706,
0,5086,1,20,30,0.655172413793,440.5,90.0,12.1774637773,33,12.9165261922,
8,5086,1,20,30,1.60259760712,400.0,-87.27368927,11.2292470829,42,14.0585229741,
6,5086,1,23,30,0.641114991972,376.5,77.4711923599,12.026847549,43,13.6984408841,
5,5126,0,17,30,0.551724137931,208.5,90.0,9.26668267736,44,13.8468844733,
1,5126,0,20,30,1.91525416886,342.0,-76.5042648315,12.1340800784,30,13.9591910067,
2,5126,0,24,30,0.635903830785,293.5,66.5014324188,10.4426027738,46,14.8163060061,
6,5126,1,21,30,0.582089556039,253.0,63.4349498749,10.7971670929,46,12.9472074332,
5,5139,0,20,30,1.83941607168,219.5,-78.2317123413,9.86260238122,47,12.7128600171,
1,5139,0,12,30,2.70552163913,251.5,-86.1859207153,10.4156501872,20,12.0284584017,
3,5139,0,21,30,0.645066273646,297.0,85.0302591324,10.0047869339,53,13.4919315198,
9,5139,1,18,30,0.552785912803,268.0,87.5104472637,10.2909510833,47,14.1942288558,
5,5141,0,20,30,0.630508482476,245.0,87.1375946999,9.73293679246,53,13.7505151954,
1,5141,0,20,30,1.57758609961,303.0,-87.7093887329,10.6231840629,46,13.7446338914,
4,5141,1,20,30,0.772522562162,261.0,61.9275112152,9.56004325514,41,11.578044128,
1,5141,0,19,30,0.620689655172,239.5,90.0,10.2138076264,34,12.6681328347,
5,5145,0,20,30,1.67682903326,322.0,-83.6598129272,10.3232122707,47,14.1334305681,
1,5145,0,13,30,0.413793103448,303.5,90.0,11.419186959,26,14.1669593501,
4,5145,0,22,30,1.30841112166,237.0,-53.1301002502,9.62762017972,50,12.1095177909,
5,5145,0,18,30,0.586206896552,248.0,90.0,9.60689482907,44,13.652744764,
5,5161,0,15,30,0.48275862069,182.5,90.0,9.48316987203,48,14.1937782364,
1,5161,0,11,30,3.02232119952,197.5,-85.0302581787,10.6456413555,23,13.0617343167,
6,5161,1,21,30,0.689655172414,331.0,90.0,11.1506000012,37,12.8607849364,
1,5161,0,12,30,2.86274550902,225.5,-87.7093887329,10.3301468507,28,13.3070526253,
5,5201,0,21,30,0.689655172414,232.0,90.0,10.7535330792,45,14.1729314728,
2,5201,0,22,30,0.672818864096,277.5,87.1375946999,10.3049857045,38,15.2384628396,
0,5201,1,20,30,0.655172413793,442.5,90.0,12.2738285932,38,12.7046036241,
1,5201,0,18,30,1.76689962776,202.5,-87.7974014282,9.42983224958,42,13.4629065338,
5,5212,0,21,30,0.630890060195,207.5,85.6012945175,9.60717476094,56,14.2715511031,
2,5212,0,22,30,0.724137931034,259.0,90.0,10.2463264213,44,15.6690240117,
1,5212,0,21,30,1.75446432721,333.0,-81.2538375854,11.8938475637,36,13.3620962208,
2,5212,0,23,30,0.758620689655,269.5,90.0,10.6559736887,47,15.278870568,
5,5222,0,19,30,0.586145636012,280.0,83.9909939766,10.3692731667,49,13.7273843544,
2,5222,0,25,30,0.706451562638,294.0,84.2894067764,10.8189296558,46,16.0189138654,
2,5222,0,21,30,0.689655172414,221.0,90.0,10.4034510171,55,15.4397637532,
2,5222,0,22,30,0.653495407252,203.0,84.8055706024,9.45199648894,76,14.2255111185,
5,5229,0,20,30,0.582362726756,278.5,81.4692354202,11.4740173072,48,12.9468699612,
2,5229,0,21,30,0.651234583907,212.0,87.3974380493,9.47585203,60,14.7144842997,
2,5229,0,18,30,0.478688515675,216.5,81.4692344666,9.46424905563,44,14.0262289392,
9,5229,1,22,30,0.654054031342,347.5,80.5376777649,11.8172845474,42,13.4304891551,
5,5241,0,19,30,0.620689655172,233.5,90.0,9.32988539692,52,14.0133993993,
2,5241,0,23,30,1.31818181818,251.5,90.0,10.9821262317,38,15.1727830703,
4,5241,0,24,30,1.44186053893,269.0,-63.4349517822,9.91407969787,55,13.0195194954,
1,5241,0,17,30,0.529488888364,286.5,87.7974016666,9.63408042953,34,13.4094871352,
5,5247,0,21,30,1.52706547376,260.0,-86.8201675415,10.7109298801,54,14.7459245918,
2,5247,0,21,30,0.689655172414,219.5,90.0,9.79257147403,38,14.5992811962,
4,5247,0,29,30,1.59523810974,283.0,-63.4349517822,10.2700291097,83,14.5985818679,
7,5247,0,19,30,0.620689655172,246.0,90.0,9.00141724529,47,13.1574500218,
5,5251,0,21,30,0.626404478253,210.0,85.2363581657,10.3543449486,54,14.7135656028,
2,5251,0,23,30,0.758620689655,256.5,90.0,10.1980994709,42,14.4647901388,
5,5251,0,15,30,2.24899600091,227.5,-86.9872131348,9.2574642797,36,13.6908121031,
1,5251,0,17,30,0.528571398947,345.0,86.9872126579,10.7903097293,44,13.586207132,
5,5254,0,20,30,0.655172413793,247.0,90.0,10.9136047542,45,14.244844558,
2,5254,0,22,30,0.677996414518,236.0,86.9872126579,10.3592175049,45,14.2779127832,
5,5254,0,20,30,0.655172413793,247.0,90.0,9.77785964876,45,13.5621614987,
4,5254,0,24,30,1.39436628722,273.0,-56.3099365234,9.88673506557,57,12.8275790782,
5,5262,0,20,30,1.64545470205,291.5,-85.2363510132,9.50562077898,44,14.073997391,
2,5262,0,22,30,0.724137931034,291.0,90.0,10.0357019546,49,15.3297877126,
6,5262,1,20,30,0.655172413793,268.0,90.0,11.1488483242,39,13.0862814007,
2,5262,0,23,30,0.758620689655,280.0,90.0,9.54457402248,43,15.6244085343,
5,5264,0,20,30,0.655172413793,205.0,90.0,10.052576818,36,14.4166869667,
2,5264,0,20,30,0.655172413793,267.0,90.0,10.1187023671,45,14.7101603119,
6,5264,1,22,30,0.566425067963,252.5,65.3764362335,11.020910967,44,13.2887894645,
4,5264,0,23,30,1.41454542651,299.5,-59.7435646057,9.60221736156,57,12.9566449366,
5,5339,0,21,30,0.689655172414,219.0,90.0,10.6241451524,41,15.0018927753,
3,5339,0,19,30,0.620689655172,200.0,90.0,10.2961607702,57,14.1969927069,
3,5339,0,21,30,0.654822326496,283.5,87.1375946999,10.6623710903,59,14.1284732329,
9,5339,0,21,30,0.660472975284,297.5,81.4692344666,9.62087906498,49,13.0750478448,
5,5377,0,19,30,1.491525597,219.0,-71.5650558472,9.66490358559,55,13.168276228,
3,5377,0,20,30,0.598603864302,250.0,83.9909939766,10.4504138912,44,13.9598797954,
7,5377,0,21,30,0.652173961402,269.0,84.8055710793,9.94931710054,59,13.0649595662,
7,5377,0,22,30,0.731707271794,272.5,74.7448797226,9.27331524674,49,13.0362778792,
5,5382,1,21,30,1.86538435309,283.0,-77.4711914062,9.79508317618,31,12.8160904576,
3,5382,0,21,30,0.645466890083,253.0,87.709389925,10.5045660509,44,14.7366442822,
8,5382,2,20,30,0.635974330147,420.5,86.4236655235,11.6752228913,40,13.5007529084,
2,5382,0,22,30,0.674641221154,257.5,87.27368927,9.59891596358,50,15.7718898932,
1,1000,0,20,30,0.638297926626,236.0,88.0250660181,9.86607037492,43,13.5908567761,
0,1000,1,20,30,0.655172413793,441.5,90.0,12.0410010771,32,12.7833018379,
0,1000,1,21,30,0.654275184832,448.5,83.6598086357,12.2508446852,36,12.900964787,
0,1000,1,22,30,0.724137931034,507.0,90.0,12.99102791,29,13.7032388484,
1,1027,0,25,30,0.515729268234,240.5,62.5924243927,9.42753090317,35,15.4880862594,
0,1027,1,20,30,0.655172413793,446.0,90.0,12.1446847758,35,12.6048045851,
2,1027,0,23,30,0.620535667479,289.0,77.9052429199,9.435467211,58,14.6634371373,
7,1027,0,19,30,0.620689655172,248.5,90.0,9.15953625206,49,13.8203231347,
1,1029,0,16,28,0.555555555556,363.0,90.0,12.0354678651,23,13.0267903401,
0,1029,1,20,30,0.655172413793,450.0,90.0,12.6120815776,32,13.3911518866,
2,1029,0,21,30,0.554687520372,242.0,79.3803453445,9.50430568146,55,14.0260881202,
9,1029,1,20,30,0.608433744879,340.0,84.8055710793,11.4493130712,44,13.5929018779,
1,1036,0,23,30,0.542635687964,266.5,73.495639801,10.1602777784,29,14.426267528,
0,1036,1,21,30,0.689655172414,441.0,90.0,12.2252819242,38,12.858730474,
3,1036,0,20,30,0.538961041401,204.0,81.4692335129,10.4282797109,49,14.3280625567,
6,1036,1,21,30,0.557939866001,312.0,66.8014087677,10.7506122757,42,12.8791625538,
1,1053,0,15,30,0.459343809031,292.0,87.614055872,10.7827426015,35,13.3312871932,
0,1053,1,20,30,0.655172413793,440.0,90.0,12.2400423239,38,12.8508392927,
5,1053,0,18,30,0.586206896552,192.5,90.0,10.7903573975,41,15.5063953732,
3,1053,0,22,30,0.724137931034,273.5,90.0,11.0025539167,46,15.1445943834,
1,1094,0,21,30,1.45,252.0,90.0,9.31209627279,42,15.7864744115,
0,1094,1,20,30,0.655172413793,468.5,90.0,12.9206278752,27,13.3607326393,
9,1094,1,21,30,0.689655172414,322.5,90.0,11.2866848105,42,13.7679389306,
4,1094,0,22,30,1.35714293433,222.0,-56.3099365234,9.46810179481,56,12.6032945609,
1,1107,0,19,30,0.596774215577,327.0,86.9872126579,10.8500051359,40,13.0556576637,
1,1107,0,20,30,1.59410437341,273.0,-87.6140594482,10.0818611909,39,12.7362074416,
0,1107,1,20,30,1.65591404821,401.0,-78.690071106,11.6157081388,39,12.2774542266,
7,1107,0,21,30,1.68707478368,278.0,-82.8749847412,9.43150084458,53,13.8544835111,
1,1144,0,19,30,1.66584160649,276.0,-87.5104446411,10.5676727762,31,13.4248979009,
1,1144,0,20,30,1.60841436059,226.0,-86.6335449219,10.0202394259,45,14.5047962125,
4,1144,0,22,30,1.46111116028,264.5,-60.6422462463,9.57970891241,65,12.6673054882,
4,1144,0,24,30,1.40082647809,272.5,-55.007976532,9.86293185439,54,12.4309553216,
1,1163,0,14,30,2.36334407568,221.5,-85.4260787964,9.81329146083,37,12.7518102472,
1,1163,0,16,30,2.54920641727,228.5,-74.9315109253,9.87196283006,34,11.9741251051,
6,1163,0,24,30,0.641061453266,334.5,69.1455440521,10.6603840805,52,14.0645714307,
3,1163,0,20,30,0.61079539838,251.5,85.2363581657,10.3079253417,52,13.7874510792,
1,1172,0,20,30,0.510895869679,289.0,77.0053834915,10.1701884025,35,14.6579356321,
1,1172,0,18,30,0.54307118109,273.0,85.7636051178,10.3085050166,30,13.8022790639,
7,1172,0,18,30,0.586206896552,202.5,90.0,9.2908814086,55,13.2015001165,
2,1172,0,23,30,0.697829741742,264.5,87.1375949383,10.5303681582,44,15.6297440727,
1,1177,0,13,30,0.393700788684,264.5,87.7974019051,10.040847261,34,12.9891076445,
1,1177,0,20,30,1.56097558185,295.5,-63.4349517822,10.4660364124,41,13.8080958683,
7,1177,0,23,30,1.41732291139,260.0,-86.8201675415,10.7040063798,40,15.1932653352,
7,1177,0,20,30,0.657894794934,224.5,75.9637556076,9.58264856754,54,12.9308666796,
1,1184,0,20,30,0.633663315007,302.0,87.6140561104,10.2325268309,46,14.091341284,
1,1184,0,19,30,0.583460977869,305.5,82.2348337173,9.92582681683,39,13.4700216117,
8,1184,0,16,30,0.51724137931,324.5,90.0,10.4326877227,36,14.054654727,
4,1184,0,24,30,1.55457226407,282.0,-60.6422462463,9.40723718044,69,13.6023964951,
1,1188,0,21,30,0.689655172414,283.0,90.0,9.70856841874,45,13.1912360242,
1,1188,0,19,30,1.6424730696,226.5,-87.27368927,9.8192649586,39,13.077669257,
8,1188,2,20,30,0.655172413793,434.0,90.0,11.4329533694,30,14.0209085656,
8,1188,2,20,30,0.655172413793,444.5,90.0,11.6063787222,41,13.9828559568,
1,1223,0,13,30,0.38961044246,258.5,85.6012949944,10.1293030225,43,11.8919584727,
2,1223,0,19,30,0.577849103331,263.5,87.2736890316,9.21229699308,44,14.8806181702,
2,1223,0,23,30,0.64605882402,215.0,84.5596680641,10.8466153087,48,15.1594365647,
3,1223,0,20,30,0.576837492934,273.5,82.4053564072,10.2032226744,48,13.6650401623,
1,1233,0,19,30,0.60000003918,241.0,87.7974019051,10.480085765,36,13.6530516816,
2,1233,0,22,30,0.724137931034,260.5,90.0,9.28248448365,45,14.6998216042,
3,1233,0,21,30,0.596363657147,262.5,83.6598081589,10.1627670405,59,14.1139210756,
3,1233,0,21,30,0.61862917534,278.5,83.9909939766,10.2235753923,55,14.1329357195,
1,1245,0,13,30,2.54295504289,234.5,-83.1572265625,10.2072674698,29,12.5364796552,
2,1245,0,24,30,0.635646609582,269.0,81.4692344666,9.94627663309,47,15.0211596679,
4,1245,0,20,30,1.24657537344,205.0,-56.309928894,9.34573456818,51,12.6194844095,
5,1245,0,19,30,0.620689655172,272.0,90.0,10.1780422163,45,13.1654560117,
1,1247,0,13,30,2.47231257774,192.0,-87.7974014282,10.3068324145,24,12.6843280489,
2,1247,0,20,30,0.567765554324,264.5,83.6598081589,9.49454886821,52,14.4391464307,
4,1247,0,22,30,0.724137931034,209.0,90.0,9.29942240461,68,13.2284479114,
7,1247,0,21,30,0.689655172414,282.0,90.0,10.1633774111,59,14.2164791324,
1,1258,0,20,30,1.55658192455,253.5,-87.5104446411,9.87277501448,39,13.8298046623,
2,1258,0,20,30,0.655172413793,281.0,90.0,11.0516576638,42,15.0382194062,
5,1258,0,20,30,1.63819100728,319.5,-87.3974456787,10.2840498287,50,14.3770319207,
8,1258,2,18,30,0.559999992205,344.5,86.6335391998,10.4256605237,43,13.1411579888,
1,1266,0,19,30,0.620689655172,260.0,90.0,10.5381372883,42,14.0412894139,
2,1266,0,19,30,0.620689655172,193.5,90.0,10.1035731836,49,13.8006902256,
6,1266,1,18,30,0.529315941448,269.0,69.7751407623,10.9646938429,40,12.831663186,
6,1266,1,23,30,0.566982432056,325.0,64.5366535187,11.9244423392,43,13.5613132952,
1,1276,0,21,30,0.533333296313,243.0,77.4711914062,10.2617873423,39,14.2528278494,
2,1276,0,22,30,0.649230804933,231.0,84.8055710793,9.90829177255,50,14.6958983825,
7,1276,0,21,30,0.689655172414,292.5,90.0,10.849388826,37,13.6402757488,
6,1276,1,20,30,0.567986270129,309.0,64.7988777161,11.0803994888,34,12.8350907034,
1,1304,0,16,30,0.493723905637,296.0,82.8749833107,10.7094468304,35,13.555051316,
3,1304,0,21,30,0.689655172414,303.5,90.0,10.6971878818,48,13.8395550589,
0,1304,1,20,30,0.655172413793,461.5,90.0,12.0447442331,35,13.6431991973,
4,1304,0,22,30,1.4484306281,255.5,-61.1892089844,9.34845473344,59,13.2040680048,
1,1317,0,18,30,0.586206896552,257.5,90.0,9.87557375837,33,13.3001917725,
3,1317,0,20,30,0.586034866983,285.0,77.0053834915,9.74866064118,52,12.9413736823,
1,1317,0,19,30,1.66336631726,239.5,-87.5104446411,9.57649624863,42,13.3899886183,
7,1317,0,20,30,0.655172413793,228.0,90.0,8.93011365949,58,13.0518814847,
1,1330,0,18,30,0.586206896552,215.0,90.0,8.89075181004,37,12.6080556464,
3,1330,0,18,30,0.560476994277,218.5,87.1375946999,9.77950754158,60,13.6904784968,
3,1330,0,22,30,0.649546778184,232.0,84.8055706024,11.13079647,47,14.6306446911,
0,1330,1,20,30,0.655172413793,427.5,90.0,11.9551612769,34,12.8584740383,
1,1331,0,22,30,1.38095238095,221.0,90.0,9.02804011144,43,15.782218076,
3,1331,1,20,30,0.655172413793,306.5,90.0,10.8133458951,53,14.3045523675,
3,1331,0,19,30,0.584803332267,246.0,87.709389925,9.50040740073,52,14.2945140993,
1,1331,0,27,30,0.534124587569,275.0,57.9946174622,9.97437166009,42,16.4469636309,
1,1337,0,16,30,2.02652516577,304.5,-87.7974014282,10.0343391034,37,13.7266282013,
3,1337,0,21,30,0.630996245524,217.5,83.6598081589,10.2290734935,63,13.9463532446,
3,1337,0,20,30,0.58681024942,283.5,83.1572270393,10.9145526039,44,13.4977291436,
7,1337,0,18,30,0.567307664574,232.5,87.709389925,9.74692076417,43,12.7932921727,
1,1342,0,18,30,0.586206896552,372.5,90.0,11.9328028443,39,14.164185113,
3,1342,0,18,30,0.586206896552,228.5,90.0,9.84757495794,51,15.1963595046,
4,1342,0,22,30,1.4542682874,266.0,-64.9831008911,9.29544084304,51,12.4721233556,
2,1342,0,22,30,0.676075268128,271.0,87.709389925,10.2100452244,53,15.6819228706,
1,1345,0,21,30,0.532871935894,278.0,77.4711914062,10.5848559425,43,13.0606916586,
3,1345,0,19,30,0.59425499483,221.0,86.9872126579,10.0742779725,52,13.623288675,
4,1345,0,24,30,1.4790995964,273.0,-57.2647705078,9.46505687698,61,12.7354174541,
