label,filename,weight0_0,weight1_0,weight2_0,weight3_0,weight0_1,weight1_1,weight2_1,weight3_1,weight0_2,weight1_2,weight2_2,weight3_2,weight0_3,weight1_3,weight2_3,weight3_3,
9,6639,0.0,8.0,0.0,0.0,33.0,53.0,0.0,22.0,49.0,48.0,35.0,18.0,10.0,13.0,0.0,0.0,
6,6652,0.0,0.0,7.0,0.0,39.0,50.0,58.0,34.0,25.0,0.0,49.0,54.0,0.0,0.0,10.0,25.0,
6,6652,0.0,8.0,11.0,0.0,43.0,43.0,57.0,33.0,18.0,0.0,47.0,60.0,0.0,0.0,8.0,0.0,
5,6652,0.0,0.0,10.0,0.0,51.0,44.0,26.0,41.0,38.0,20.0,42.0,33.0,0.0,0.0,10.0,0.0,
2,6652,10.0,0.0,0.0,0.0,52.0,6.0,24.0,44.0,50.0,44.0,26.0,53.0,0.0,0.0,0.0,12.0,
6,6658,0.0,0.0,0.0,0.0,30.0,45.0,59.0,32.0,15.0,10.0,35.0,42.0,0.0,0.0,21.0,34.0,
6,6658,0.0,7.0,0.0,0.0,32.0,57.0,43.0,29.0,22.0,11.0,27.0,42.0,0.0,0.0,14.0,25.0,
5,6658,0.0,12.0,0.0,0.0,55.0,48.0,25.0,45.0,46.0,14.0,39.0,39.0,0.0,0.0,0.0,0.0,
8,6658,0.0,8.0,0.0,0.0,49.0,48.0,47.0,51.0,48.0,48.0,49.0,55.0,9.0,0.0,0.0,0.0,
6,6674,0.0,0.0,0.0,0.0,22.0,44.0,54.0,31.0,37.0,22.0,7.0,55.0,0.0,0.0,0.0,0.0,
6,6674,0.0,0.0,0.0,0.0,33.0,56.0,58.0,35.0,31.0,0.0,34.0,64.0,0.0,0.0,0.0,32.0,
7,6674,0.0,0.0,0.0,0.0,53.0,10.0,52.0,46.0,60.0,56.0,27.0,0.0,15.0,12.0,0.0,0.0,
4,6674,0.0,0.0,16.0,0.0,17.0,56.0,53.0,11.0,37.0,52.0,64.0,49.0,0.0,0.0,14.0,0.0,
6,6732,0.0,0.0,6.0,0.0,36.0,55.0,60.0,38.0,39.0,0.0,45.0,52.0,0.0,0.0,10.0,36.0,
7,6732,0.0,0.0,0.0,0.0,40.0,16.0,43.0,46.0,56.0,50.0,47.0,0.0,35.0,8.0,9.0,0.0,
3,6732,0.0,0.0,7.0,0.0,46.0,20.0,45.0,49.0,44.0,35.0,36.0,49.0,0.0,0.0,0.0,8.0,
2,6732,8.0,17.0,0.0,0.0,62.0,53.0,45.0,62.0,6.0,8.0,0.0,52.0,0.0,0.0,0.0,8.0,
6,6746,0.0,0.0,0.0,0.0,41.0,46.0,58.0,53.0,0.0,0.0,36.0,64.0,0.0,0.0,0.0,17.0,
7,6746,0.0,0.0,0.0,0.0,57.0,13.0,21.0,50.0,64.0,47.0,33.0,11.0,35.0,7.0,0.0,0.0,
4,6746,0.0,0.0,12.0,0.0,18.0,46.0,51.0,0.0,28.0,23.0,57.0,56.0,0.0,0.0,6.0,0.0,
6,6746,0.0,0.0,0.0,0.0,32.0,40.0,53.0,29.0,9.0,0.0,31.0,33.0,0.0,0.0,8.0,36.0,
6,6751,0.0,0.0,6.0,0.0,38.0,47.0,57.0,35.0,0.0,10.0,37.0,44.0,0.0,0.0,14.0,22.0,
7,6751,0.0,0.0,0.0,0.0,30.0,0.0,44.0,41.0,39.0,19.0,53.0,7.0,41.0,24.0,0.0,0.0,
5,6751,0.0,0.0,0.0,0.0,56.0,39.0,0.0,43.0,43.0,40.0,21.0,51.0,0.0,0.0,19.0,15.0,
1,6751,0.0,7.0,0.0,0.0,38.0,52.0,0.0,25.0,29.0,51.0,62.0,62.0,0.0,0.0,11.0,10.0,
6,6809,0.0,0.0,0.0,0.0,27.0,44.0,50.0,37.0,17.0,0.0,39.0,50.0,0.0,0.0,18.0,36.0,
8,6809,0.0,8.0,0.0,0.0,35.0,51.0,41.0,36.0,58.0,45.0,47.0,50.0,6.0,0.0,6.0,14.0,
0,6809,7.0,24.0,19.0,0.0,52.0,28.0,28.0,51.0,28.0,31.0,21.0,44.0,0.0,14.0,24.0,0.0,
9,6809,0.0,0.0,0.0,0.0,52.0,42.0,0.0,32.0,42.0,56.0,12.0,38.0,0.0,7.0,21.0,19.0,
6,6819,0.0,11.0,13.0,0.0,38.0,37.0,55.0,46.0,0.0,0.0,54.0,45.0,0.0,0.0,6.0,0.0,
8,6819,0.0,9.0,0.0,0.0,38.0,48.0,38.0,36.0,51.0,39.0,34.0,45.0,0.0,0.0,0.0,0.0,
1,6819,0.0,0.0,15.0,13.0,33.0,47.0,64.0,61.0,56.0,60.0,29.0,26.0,14.0,0.0,0.0,0.0,
9,6819,0.0,0.0,0.0,0.0,37.0,26.0,0.0,20.0,64.0,49.0,39.0,20.0,30.0,18.0,0.0,0.0,
6,6820,0.0,0.0,6.0,0.0,30.0,50.0,64.0,38.0,31.0,0.0,53.0,51.0,0.0,0.0,7.0,10.0,
8,6820,0.0,0.0,0.0,0.0,44.0,54.0,31.0,39.0,44.0,41.0,61.0,45.0,0.0,12.0,0.0,0.0,
2,6820,7.0,0.0,0.0,6.0,52.0,12.0,24.0,56.0,14.0,31.0,20.0,47.0,0.0,0.0,0.0,13.0,
0,6820,0.0,13.0,10.0,0.0,48.0,22.0,24.0,45.0,55.0,32.0,16.0,45.0,0.0,12.0,16.0,0.0,
6,6891,0.0,6.0,6.0,0.0,45.0,64.0,45.0,35.0,40.0,9.0,24.0,44.0,0.0,0.0,23.0,15.0,
8,6891,0.0,0.0,0.0,0.0,59.0,53.0,58.0,59.0,59.0,55.0,26.0,35.0,0.0,0.0,0.0,0.0,
9,6891,0.0,0.0,0.0,0.0,48.0,31.0,16.0,37.0,43.0,41.0,40.0,53.0,0.0,0.0,16.0,13.0,
1,6891,0.0,0.0,0.0,0.0,50.0,55.0,56.0,55.0,57.0,64.0,59.0,22.0,0.0,0.0,0.0,0.0,
6,6929,0.0,7.0,0.0,0.0,43.0,52.0,51.0,37.0,28.0,10.0,40.0,55.0,0.0,0.0,14.0,21.0,
9,6929,0.0,0.0,0.0,0.0,48.0,49.0,0.0,33.0,19.0,57.0,23.0,46.0,0.0,0.0,25.0,34.0,
2,6929,11.0,0.0,0.0,7.0,56.0,9.0,36.0,63.0,42.0,41.0,17.0,57.0,0.0,0.0,0.0,18.0,
9,6929,0.0,0.0,0.0,0.0,47.0,45.0,0.0,34.0,28.0,63.0,29.0,52.0,0.0,8.0,22.0,19.0,
6,6934,0.0,0.0,6.0,0.0,35.0,43.0,54.0,38.0,0.0,0.0,38.0,49.0,0.0,0.0,18.0,21.0,
9,6934,0.0,0.0,0.0,0.0,51.0,46.0,9.0,45.0,46.0,49.0,25.0,43.0,0.0,19.0,26.0,19.0,
3,6934,6.0,0.0,0.0,0.0,39.0,12.0,0.0,39.0,55.0,43.0,34.0,43.0,0.0,0.0,8.0,11.0,
4,6934,0.0,16.0,6.0,0.0,41.0,47.0,31.0,23.0,8.0,30.0,59.0,32.0,0.0,19.0,0.0,0.0,
6,6966,0.0,0.0,0.0,0.0,32.0,49.0,62.0,35.0,27.0,0.0,47.0,64.0,0.0,0.0,13.0,23.0,
9,6966,0.0,7.0,0.0,0.0,51.0,41.0,0.0,46.0,42.0,55.0,35.0,39.0,0.0,7.0,15.0,0.0,
6,6966,0.0,0.0,0.0,0.0,38.0,36.0,48.0,39.0,0.0,0.0,37.0,47.0,0.0,0.0,15.0,18.0,
6,6966,0.0,0.0,7.0,0.0,38.0,38.0,59.0,31.0,10.0,0.0,44.0,51.0,0.0,0.0,7.0,13.0,
6,6997,0.0,14.0,13.0,0.0,43.0,28.0,52.0,55.0,6.0,0.0,62.0,57.0,0.0,0.0,7.0,9.0,
9,6997,0.0,0.0,0.0,0.0,25.0,51.0,0.0,0.0,62.0,39.0,32.0,29.0,10.0,23.0,0.0,0.0,
9,6997,0.0,0.0,0.0,0.0,33.0,37.0,0.0,13.0,60.0,50.0,40.0,33.0,23.0,29.0,0.0,0.0,
7,6997,0.0,0.0,10.0,0.0,36.0,0.0,39.0,37.0,54.0,33.0,48.0,0.0,6.0,10.0,0.0,0.0,
7,7000,0.0,0.0,0.0,0.0,45.0,25.0,42.0,46.0,55.0,53.0,35.0,0.0,0.0,0.0,0.0,0.0,
0,7000,0.0,10.0,0.0,0.0,38.0,21.0,30.0,54.0,12.0,39.0,27.0,44.0,0.0,0.0,21.0,0.0,
0,7000,0.0,0.0,11.0,0.0,48.0,35.0,26.0,55.0,48.0,26.0,31.0,36.0,7.0,19.0,10.0,0.0,
0,7000,0.0,16.0,11.0,0.0,52.0,25.0,26.0,38.0,28.0,36.0,20.0,49.0,0.0,7.0,19.0,7.0,
7,7001,0.0,0.0,0.0,0.0,41.0,22.0,31.0,41.0,57.0,47.0,37.0,0.0,23.0,7.0,0.0,0.0,
0,7001,0.0,9.0,9.0,0.0,43.0,25.0,17.0,38.0,41.0,18.0,22.0,41.0,0.0,7.0,7.0,0.0,
0,7001,0.0,11.0,14.0,0.0,53.0,36.0,20.0,52.0,37.0,14.0,25.0,29.0,0.0,15.0,12.0,0.0,
1,7001,0.0,0.0,11.0,0.0,15.0,46.0,59.0,16.0,56.0,56.0,57.0,62.0,0.0,0.0,0.0,0.0,
7,7007,8.0,0.0,8.0,6.0,51.0,9.0,58.0,46.0,61.0,48.0,35.0,0.0,9.0,0.0,11.0,0.0,
0,7007,0.0,0.0,8.0,0.0,40.0,53.0,33.0,44.0,40.0,28.0,16.0,48.0,0.0,10.0,19.0,6.0,
0,7007,0.0,14.0,13.0,0.0,43.0,27.0,27.0,39.0,36.0,22.0,16.0,49.0,0.0,10.0,17.0,0.0,
7,7007,0.0,0.0,10.0,0.0,44.0,8.0,60.0,34.0,58.0,40.0,39.0,0.0,12.0,0.0,8.0,0.0,
7,7047,0.0,0.0,0.0,0.0,37.0,0.0,47.0,29.0,59.0,30.0,57.0,9.0,7.0,0.0,0.0,0.0,
0,7047,0.0,8.0,0.0,0.0,42.0,39.0,34.0,50.0,64.0,26.0,22.0,47.0,6.0,16.0,15.0,0.0,
4,7047,0.0,0.0,25.0,0.0,0.0,24.0,61.0,10.0,47.0,58.0,60.0,55.0,0.0,7.0,0.0,0.0,
7,7047,0.0,0.0,0.0,0.0,44.0,12.0,47.0,42.0,59.0,53.0,52.0,19.0,0.0,0.0,10.0,0.0,
7,7060,0.0,0.0,0.0,0.0,39.0,10.0,47.0,36.0,23.0,50.0,44.0,0.0,7.0,0.0,0.0,0.0,
0,7060,0.0,7.0,10.0,0.0,44.0,32.0,22.0,40.0,35.0,25.0,30.0,42.0,0.0,11.0,7.0,0.0,
6,7060,0.0,0.0,0.0,0.0,39.0,48.0,51.0,31.0,6.0,9.0,29.0,42.0,0.0,0.0,19.0,33.0,
0,7060,0.0,6.0,0.0,0.0,33.0,29.0,31.0,34.0,39.0,26.0,14.0,45.0,0.0,8.0,15.0,0.0,
7,7063,0.0,0.0,0.0,0.0,34.0,18.0,35.0,50.0,60.0,52.0,41.0,8.0,10.0,6.0,7.0,0.0,
0,7063,0.0,8.0,9.0,0.0,51.0,31.0,28.0,48.0,42.0,32.0,34.0,28.0,0.0,0.0,0.0,0.0,
6,7063,0.0,0.0,0.0,0.0,33.0,53.0,47.0,33.0,28.0,9.0,38.0,46.0,0.0,0.0,0.0,0.0,
3,7063,7.0,0.0,0.0,7.0,42.0,31.0,15.0,42.0,50.0,41.0,41.0,42.0,0.0,0.0,8.0,8.0,
7,7070,0.0,0.0,12.0,8.0,47.0,12.0,61.0,32.0,61.0,29.0,44.0,0.0,13.0,0.0,14.0,0.0,
0,7070,7.0,18.0,8.0,0.0,53.0,23.0,20.0,37.0,50.0,26.0,21.0,49.0,0.0,11.0,14.0,0.0,
7,7070,0.0,0.0,0.0,0.0,38.0,6.0,39.0,41.0,60.0,48.0,32.0,0.0,27.0,10.0,0.0,0.0,
0,7070,0.0,9.0,8.0,0.0,54.0,44.0,18.0,59.0,35.0,35.0,38.0,29.0,0.0,15.0,8.0,0.0,
7,7077,0.0,0.0,0.0,0.0,38.0,27.0,34.0,44.0,56.0,46.0,34.0,0.0,20.0,7.0,0.0,0.0,
0,7077,0.0,0.0,8.0,0.0,31.0,32.0,20.0,33.0,44.0,13.0,8.0,40.0,0.0,12.0,17.0,12.0,
7,7077,0.0,0.0,0.0,8.0,50.0,29.0,54.0,38.0,62.0,58.0,22.0,0.0,0.0,9.0,0.0,0.0,
7,7077,11.0,0.0,0.0,10.0,56.0,21.0,54.0,31.0,62.0,44.0,26.0,0.0,0.0,0.0,6.0,0.0,
7,7091,0.0,0.0,0.0,0.0,29.0,10.0,27.0,37.0,54.0,41.0,63.0,15.0,28.0,11.0,8.0,0.0,
0,7091,0.0,17.0,12.0,0.0,55.0,47.0,29.0,46.0,50.0,29.0,25.0,54.0,0.0,11.0,16.0,0.0,
9,7091,0.0,0.0,0.0,0.0,40.0,61.0,0.0,17.0,30.0,64.0,34.0,36.0,0.0,18.0,10.0,0.0,
1,7091,0.0,0.0,0.0,0.0,54.0,48.0,41.0,55.0,53.0,61.0,54.0,50.0,0.0,0.0,0.0,0.0,
7,7169,0.0,0.0,11.0,0.0,36.0,0.0,54.0,36.0,51.0,53.0,61.0,22.0,0.0,10.0,17.0,0.0,
1,7169,0.0,0.0,0.0,0.0,21.0,26.0,54.0,39.0,55.0,60.0,48.0,55.0,0.0,0.0,0.0,0.0,
6,7169,0.0,6.0,0.0,0.0,43.0,57.0,43.0,44.0,0.0,18.0,29.0,52.0,0.0,0.0,17.0,8.0,
9,7169,6.0,8.0,0.0,0.0,33.0,43.0,0.0,29.0,40.0,49.0,35.0,14.0,0.0,16.0,0.0,0.0,
7,7196,0.0,0.0,0.0,0.0,45.0,14.0,47.0,44.0,56.0,48.0,30.0,0.0,24.0,21.0,0.0,0.0,
1,7196,0.0,0.0,10.0,0.0,6.0,46.0,33.0,0.0,56.0,52.0,45.0,54.0,0.0,0.0,0.0,0.0,
9,7196,0.0,0.0,0.0,0.0,22.0,30.0,0.0,31.0,49.0,46.0,21.0,44.0,16.0,16.0,16.0,0.0,
6,7196,0.0,6.0,12.0,0.0,34.0,52.0,63.0,40.0,26.0,0.0,37.0,60.0,0.0,0.0,0.0,19.0,
7,7203,0.0,0.0,11.0,0.0,32.0,0.0,45.0,53.0,57.0,40.0,43.0,6.0,16.0,10.0,0.0,0.0,
2,7203,10.0,11.0,0.0,0.0,61.0,22.0,35.0,62.0,29.0,32.0,16.0,50.0,0.0,0.0,0.0,14.0,
0,7203,0.0,0.0,0.0,0.0,45.0,32.0,29.0,45.0,34.0,22.0,28.0,37.0,0.0,8.0,6.0,0.0,
3,7203,0.0,0.0,0.0,0.0,52.0,30.0,17.0,48.0,39.0,41.0,49.0,44.0,0.0,0.0,0.0,0.0,
7,7225,0.0,0.0,0.0,0.0,60.0,15.0,35.0,50.0,60.0,41.0,8.0,0.0,14.0,0.0,0.0,0.0,
2,7225,6.0,9.0,0.0,0.0,51.0,13.0,0.0,43.0,29.0,40.0,40.0,60.0,0.0,0.0,0.0,31.0,
2,7225,10.0,10.0,0.0,0.0,55.0,12.0,25.0,61.0,9.0,30.0,12.0,53.0,0.0,0.0,0.0,20.0,
5,7225,0.0,0.0,0.0,0.0,47.0,54.0,16.0,40.0,43.0,17.0,29.0,40.0,0.0,0.0,0.0,0.0,
7,7237,0.0,0.0,0.0,0.0,28.0,29.0,30.0,32.0,47.0,56.0,31.0,6.0,29.0,6.0,0.0,0.0,
2,7237,8.0,0.0,0.0,0.0,64.0,30.0,25.0,59.0,18.0,40.0,27.0,52.0,0.0,0.0,0.0,32.0,
3,7237,7.0,0.0,0.0,0.0,43.0,10.0,6.0,38.0,31.0,33.0,38.0,44.0,0.0,0.0,0.0,11.0,
7,7237,9.0,0.0,0.0,0.0,35.0,21.0,33.0,0.0,53.0,52.0,60.0,46.0,0.0,0.0,14.0,0.0,
7,7256,0.0,0.0,10.0,0.0,43.0,14.0,51.0,32.0,36.0,39.0,48.0,0.0,0.0,0.0,8.0,0.0,
2,7256,13.0,6.0,0.0,8.0,64.0,38.0,47.0,63.0,23.0,20.0,0.0,52.0,0.0,0.0,0.0,9.0,
5,7256,0.0,19.0,0.0,0.0,60.0,54.0,19.0,57.0,49.0,13.0,49.0,33.0,12.0,0.0,0.0,0.0,
6,7256,0.0,6.0,6.0,0.0,43.0,34.0,48.0,40.0,21.0,0.0,36.0,64.0,0.0,0.0,8.0,29.0,
7,7260,7.0,0.0,0.0,0.0,52.0,0.0,26.0,52.0,54.0,42.0,26.0,0.0,30.0,11.0,0.0,0.0,
2,7260,11.0,0.0,0.0,0.0,53.0,0.0,20.0,62.0,25.0,32.0,26.0,52.0,0.0,0.0,0.0,17.0,
6,7260,0.0,14.0,18.0,0.0,50.0,34.0,60.0,52.0,0.0,0.0,49.0,41.0,0.0,0.0,18.0,28.0,
0,7260,0.0,8.0,9.0,0.0,48.0,27.0,26.0,59.0,37.0,11.0,31.0,31.0,0.0,13.0,11.0,0.0,
7,7285,11.0,11.0,0.0,0.0,62.0,15.0,32.0,56.0,64.0,48.0,21.0,0.0,21.0,0.0,0.0,0.0,
2,7285,11.0,0.0,0.0,0.0,55.0,27.0,41.0,49.0,9.0,12.0,0.0,64.0,0.0,0.0,0.0,15.0,
8,7285,0.0,14.0,0.0,0.0,46.0,38.0,29.0,37.0,32.0,45.0,54.0,52.0,0.0,0.0,0.0,26.0,
5,7285,0.0,0.0,0.0,0.0,55.0,48.0,12.0,38.0,38.0,16.0,39.0,56.0,0.0,0.0,6.0,0.0,
7,7323,0.0,0.0,0.0,0.0,41.0,31.0,44.0,47.0,54.0,51.0,18.0,0.0,43.0,27.0,0.0,0.0,
3,7323,0.0,0.0,0.0,8.0,52.0,40.0,11.0,45.0,40.0,39.0,30.0,48.0,0.0,0.0,10.0,0.0,
2,7323,20.0,0.0,0.0,9.0,51.0,0.0,16.0,62.0,39.0,47.0,31.0,54.0,0.0,0.0,0.0,18.0,
3,7323,6.0,0.0,0.0,0.0,47.0,15.0,0.0,34.0,55.0,51.0,32.0,33.0,0.0,0.0,14.0,0.0,
7,7368,0.0,0.0,0.0,0.0,47.0,9.0,16.0,38.0,54.0,44.0,42.0,0.0,30.0,26.0,0.0,0.0,
3,7368,9.0,0.0,0.0,0.0,47.0,20.0,22.0,46.0,60.0,41.0,29.0,14.0,0.0,0.0,0.0,0.0,
6,7368,0.0,13.0,10.0,0.0,35.0,37.0,33.0,34.0,35.0,0.0,43.0,56.0,0.0,0.0,12.0,12.0,
8,7368,0.0,0.0,0.0,0.0,46.0,39.0,42.0,35.0,17.0,16.0,28.0,32.0,0.0,0.0,8.0,17.0,
7,7373,0.0,0.0,0.0,0.0,32.0,18.0,44.0,41.0,62.0,60.0,46.0,15.0,7.0,9.0,7.0,0.0,
3,7373,8.0,0.0,0.0,0.0,57.0,17.0,20.0,52.0,37.0,46.0,40.0,51.0,0.0,0.0,15.0,8.0,
7,7373,0.0,0.0,0.0,0.0,31.0,0.0,47.0,43.0,59.0,46.0,61.0,18.0,0.0,0.0,6.0,0.0,
3,7373,0.0,0.0,0.0,0.0,49.0,22.0,16.0,44.0,50.0,47.0,44.0,48.0,0.0,0.0,16.0,7.0,
7,7432,0.0,0.0,0.0,0.0,57.0,26.0,57.0,48.0,40.0,42.0,49.0,0.0,0.0,0.0,10.0,0.0,
4,7432,0.0,10.0,0.0,0.0,42.0,58.0,44.0,30.0,14.0,23.0,59.0,41.0,0.0,13.0,0.0,0.0,
3,7432,0.0,0.0,0.0,0.0,46.0,17.0,11.0,36.0,42.0,39.0,43.0,40.0,0.0,0.0,11.0,0.0,
2,7432,0.0,0.0,0.0,0.0,51.0,26.0,40.0,51.0,27.0,20.0,0.0,50.0,0.0,0.0,0.0,0.0,
7,7433,0.0,0.0,0.0,0.0,37.0,18.0,36.0,47.0,55.0,46.0,40.0,0.0,16.0,12.0,7.0,0.0,
4,7433,0.0,0.0,0.0,18.0,11.0,30.0,59.0,43.0,31.0,13.0,47.0,54.0,0.0,0.0,0.0,0.0,
3,7433,13.0,0.0,0.0,0.0,47.0,27.0,0.0,36.0,40.0,22.0,42.0,45.0,0.0,0.0,0.0,21.0,
3,7433,0.0,0.0,0.0,0.0,59.0,41.0,0.0,42.0,40.0,27.0,41.0,40.0,0.0,0.0,13.0,0.0,
7,7468,0.0,0.0,0.0,0.0,53.0,0.0,16.0,48.0,60.0,41.0,40.0,6.0,41.0,14.0,0.0,0.0,
4,7468,0.0,10.0,27.0,0.0,27.0,50.0,48.0,19.0,28.0,19.0,52.0,38.0,0.0,23.0,10.0,0.0,
6,7468,0.0,8.0,10.0,0.0,45.0,27.0,52.0,52.0,0.0,0.0,52.0,61.0,0.0,0.0,8.0,8.0,
8,7468,10.0,6.0,0.0,11.0,58.0,45.0,54.0,62.0,39.0,48.0,25.0,0.0,6.0,0.0,0.0,0.0,
7,7507,0.0,0.0,8.0,0.0,53.0,16.0,55.0,39.0,24.0,37.0,38.0,0.0,0.0,0.0,9.0,0.0,
5,7507,0.0,0.0,0.0,10.0,52.0,47.0,0.0,40.0,35.0,16.0,40.0,42.0,0.0,0.0,0.0,0.0,
0,7507,0.0,0.0,15.0,0.0,46.0,30.0,29.0,59.0,28.0,30.0,27.0,57.0,0.0,0.0,14.0,0.0,
7,7507,0.0,0.0,0.0,0.0,54.0,36.0,37.0,49.0,57.0,61.0,33.0,0.0,0.0,20.0,0.0,0.0,
7,7508,0.0,0.0,0.0,0.0,42.0,37.0,26.0,36.0,55.0,64.0,50.0,10.0,0.0,8.0,9.0,0.0,
5,7508,0.0,12.0,0.0,0.0,58.0,58.0,0.0,44.0,40.0,21.0,46.0,28.0,6.0,0.0,0.0,0.0,
0,7508,0.0,7.0,0.0,0.0,50.0,46.0,38.0,38.0,40.0,26.0,19.0,52.0,0.0,6.0,18.0,0.0,
8,7508,0.0,0.0,0.0,0.0,40.0,34.0,33.0,36.0,20.0,28.0,38.0,33.0,0.0,0.0,0.0,19.0,
7,7523,0.0,0.0,0.0,0.0,41.0,17.0,51.0,36.0,49.0,54.0,34.0,0.0,0.0,0.0,6.0,0.0,
5,7523,0.0,0.0,0.0,0.0,43.0,55.0,15.0,41.0,32.0,19.0,40.0,43.0,0.0,0.0,0.0,0.0,
2,7523,0.0,17.0,0.0,0.0,48.0,34.0,21.0,51.0,56.0,50.0,48.0,58.0,0.0,0.0,0.0,32.0,
3,7523,9.0,0.0,0.0,0.0,51.0,9.0,0.0,42.0,36.0,40.0,38.0,46.0,0.0,0.0,10.0,9.0,
7,7531,0.0,0.0,0.0,0.0,48.0,6.0,58.0,43.0,62.0,51.0,61.0,13.0,7.0,0.0,9.0,0.0,
5,7531,9.0,8.0,0.0,0.0,55.0,48.0,19.0,37.0,48.0,20.0,37.0,45.0,8.0,0.0,12.0,6.0,
3,7531,0.0,0.0,0.0,0.0,40.0,13.0,10.0,34.0,53.0,46.0,49.0,23.0,0.0,0.0,6.0,0.0,
1,7531,0.0,0.0,0.0,0.0,26.0,39.0,61.0,20.0,45.0,49.0,38.0,50.0,0.0,0.0,0.0,0.0,
7,7533,0.0,0.0,0.0,0.0,49.0,0.0,44.0,45.0,59.0,35.0,50.0,10.0,34.0,21.0,9.0,0.0,
5,7533,0.0,0.0,0.0,0.0,52.0,51.0,28.0,33.0,43.0,14.0,44.0,42.0,0.0,0.0,0.0,0.0,
3,7533,7.0,0.0,0.0,0.0,45.0,22.0,0.0,36.0,41.0,31.0,43.0,52.0,0.0,0.0,0.0,12.0,
3,7533,0.0,0.0,0.0,0.0,46.0,14.0,6.0,42.0,35.0,42.0,34.0,47.0,0.0,0.0,12.0,11.0,
7,7573,0.0,0.0,0.0,0.0,34.0,0.0,48.0,21.0,55.0,35.0,53.0,19.0,38.0,7.0,8.0,0.0,
5,7573,0.0,0.0,0.0,0.0,53.0,49.0,0.0,40.0,41.0,18.0,32.0,36.0,8.0,0.0,0.0,0.0,
7,7573,0.0,0.0,0.0,0.0,41.0,30.0,14.0,40.0,56.0,49.0,43.0,8.0,10.0,21.0,0.0,0.0,
3,7573,6.0,0.0,0.0,0.0,53.0,53.0,24.0,38.0,59.0,33.0,58.0,38.0,0.0,0.0,8.0,0.0,
3,3182,0.0,0.0,0.0,0.0,61.0,34.0,7.0,38.0,59.0,48.0,47.0,60.0,0.0,0.0,0.0,11.0,
1,3182,0.0,8.0,0.0,0.0,49.0,64.0,58.0,43.0,23.0,28.0,38.0,50.0,0.0,0.0,0.0,0.0,
8,3182,0.0,0.0,0.0,0.0,64.0,45.0,49.0,60.0,58.0,45.0,23.0,20.0,0.0,0.0,0.0,0.0,
2,3182,14.0,0.0,0.0,0.0,51.0,0.0,10.0,43.0,37.0,36.0,30.0,53.0,0.0,0.0,0.0,15.0,
3,3211,7.0,0.0,0.0,0.0,49.0,14.0,0.0,36.0,58.0,47.0,60.0,33.0,0.0,0.0,0.0,0.0,
2,3211,0.0,0.0,0.0,0.0,48.0,8.0,7.0,42.0,45.0,40.0,35.0,54.0,0.0,0.0,0.0,0.0,
1,3211,0.0,0.0,8.0,0.0,11.0,52.0,25.0,0.0,56.0,56.0,50.0,57.0,0.0,0.0,0.0,0.0,
1,3211,0.0,0.0,0.0,0.0,0.0,42.0,15.0,0.0,51.0,64.0,44.0,47.0,0.0,0.0,0.0,0.0,
3,3214,0.0,0.0,0.0,0.0,55.0,25.0,7.0,38.0,20.0,27.0,44.0,46.0,0.0,0.0,17.0,12.0,
2,3214,8.0,0.0,0.0,9.0,59.0,28.0,47.0,64.0,14.0,21.0,0.0,63.0,0.0,0.0,0.0,12.0,
1,3214,0.0,0.0,0.0,0.0,33.0,47.0,35.0,31.0,37.0,56.0,50.0,51.0,0.0,0.0,0.0,0.0,
4,3214,0.0,9.0,9.0,0.0,32.0,41.0,53.0,24.0,28.0,44.0,58.0,31.0,7.0,6.0,8.0,0.0,
3,3226,9.0,19.0,0.0,0.0,51.0,35.0,11.0,36.0,34.0,48.0,33.0,49.0,0.0,0.0,23.0,17.0,
2,3226,0.0,0.0,0.0,0.0,56.0,17.0,0.0,50.0,52.0,32.0,47.0,55.0,0.0,13.0,0.0,31.0,
2,3226,0.0,0.0,0.0,0.0,47.0,6.0,10.0,50.0,53.0,42.0,53.0,62.0,0.0,9.0,0.0,20.0,
6,3226,0.0,0.0,0.0,0.0,22.0,48.0,52.0,24.0,29.0,7.0,28.0,37.0,0.0,0.0,21.0,22.0,
3,3295,10.0,11.0,0.0,0.0,58.0,21.0,8.0,42.0,47.0,46.0,40.0,48.0,0.0,0.0,14.0,20.0,
2,3295,0.0,0.0,0.0,0.0,54.0,27.0,30.0,53.0,9.0,18.0,6.0,48.0,0.0,0.0,0.0,29.0,
9,3295,7.0,20.0,0.0,0.0,54.0,48.0,29.0,34.0,29.0,62.0,45.0,47.0,0.0,7.0,20.0,8.0,
5,3295,0.0,10.0,0.0,0.0,45.0,56.0,33.0,50.0,34.0,7.0,34.0,33.0,0.0,0.0,0.0,0.0,
3,3307,7.0,0.0,0.0,0.0,55.0,24.0,0.0,52.0,49.0,40.0,47.0,54.0,0.0,0.0,11.0,7.0,
3,3307,0.0,0.0,0.0,0.0,53.0,42.0,7.0,40.0,41.0,43.0,47.0,37.0,0.0,0.0,6.0,0.0,
0,3307,0.0,0.0,0.0,0.0,45.0,64.0,40.0,44.0,44.0,39.0,24.0,40.0,0.0,15.0,10.0,0.0,
7,3307,0.0,12.0,0.0,0.0,54.0,53.0,43.0,37.0,47.0,57.0,11.0,0.0,0.0,13.0,0.0,0.0,
3,3341,0.0,0.0,0.0,0.0,43.0,13.0,17.0,41.0,35.0,45.0,42.0,46.0,0.0,0.0,9.0,8.0,
