,label,number_of_holes,area,radius,contour,hull_radius,weight4_1,weight0_2,weight1_2,weight2_2,weight3_2,weight4_2,weight5_2,weight6_2,weight7_2,weight2_3,weight3_3,weight4_3,weight5_3,weight7_3,weight2_4,weight3_4,weight4_4,weight5_4,weight7_4,weight0_5,weight1_5,weight2_5,weight3_5,weight4_5,weight5_5,weight6_5,weight7_5,weight3_6,weight4_6,weight5_6,weight6_6,weight7_6
85,9,1.0,286.0,11.7662299206,48.0,13.2745661983,0.0,0.0,9.0,16.0,0.0,0.0,0.0,14.0,0.0,13.0,16.0,0.0,0.0,13.0,8.0,16.0,0.0,0.0,14.0,16.0,14.0,14.0,16.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
86,4,0.0,220.0,9.32196313112,51.0,12.589437758,11.0,0.0,0.0,15.0,16.0,16.0,9.0,0.0,0.0,9.0,0.0,11.0,13.0,14.0,0.0,0.0,9.0,16.0,11.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0
87,3,0.0,288.5,10.2393915061,49.0,14.3443619425,0.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,14.0,16.0,0.0,16.0,16.0,16.0,16.0,9.0,16.0,13.0,14.0,8.0,0.0,14.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
88,7,0.0,244.0,9.25643229426,54.0,13.097627366,0.0,0.0,11.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,14.0,0.0,13.0,16.0,13.0,0.0,16.0,16.0,16.0,13.0,16.0,8.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
89,9,1.0,298.5,11.0372740077,42.0,14.0786416146,0.0,12.0,15.0,14.0,11.0,0.0,0.0,8.0,16.0,0.0,16.0,0.0,0.0,16.0,12.0,16.0,0.0,0.0,16.0,0.0,7.0,14.0,16.0,16.0,11.0,12.0,16.0,0.0,0.0,8.0,12.0,0.0
90,6,1.0,259.0,10.6430566858,36.0,12.7418034116,0.0,0.0,0.0,8.0,12.0,12.0,12.0,6.0,0.0,14.0,12.0,16.0,15.0,8.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,9.0,14.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0
91,7,0.0,219.5,9.16157751863,47.0,13.7274360932,0.0,0.0,6.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,10.0,16.0,16.0,0.0,16.0,16.0,13.0,8.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,7,0.0,255.5,9.29027219171,52.0,13.29771274,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,16.0,13.0,16.0,0.0,12.0,16.0,13.0,0.0,16.0,16.0,15.0,14.0,16.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0
93,9,1.0,240.0,10.062541267,40.0,12.4813615575,0.0,0.0,15.0,14.0,9.0,0.0,0.0,7.0,10.0,8.0,12.0,0.0,0.0,16.0,14.0,9.0,0.0,0.0,16.0,0.0,0.0,10.0,13.0,14.0,13.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0
94,9,0.0,254.0,10.7627055952,41.0,14.1675130275,0.0,14.0,16.0,10.0,0.0,0.0,0.0,0.0,11.0,14.0,9.0,0.0,0.0,16.0,14.0,9.0,0.0,0.0,16.0,7.0,14.0,16.0,14.0,12.0,9.0,14.0,14.0,0.0,0.0,7.0,0.0,0.0
95,2,0.0,257.5,9.90880862983,37.0,14.6807046177,0.0,11.0,16.0,0.0,0.0,0.0,6.0,16.0,13.0,6.0,10.0,14.0,16.0,16.0,15.0,12.0,9.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,0.0,6.0
96,8,0.0,262.0,9.99533348041,40.0,13.6433626804,0.0,11.0,9.0,8.0,8.0,14.0,16.0,16.0,8.0,16.0,16.0,16.0,16.0,16.0,15.0,8.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0,1.0,395.0,11.1295009964,49.0,12.9768585234,0.0,0.0,14.0,16.0,16.0,12.0,14.0,9.0,0.0,10.0,13.0,0.0,0.0,12.0,0.0,16.0,6.0,0.0,16.0,0.0,0.0,0.0,15.0,8.0,0.0,15.0,16.0,0.0,10.0,14.0,16.0,9.0
98,1,0.0,298.0,10.6081615868,38.0,13.3041593471,0.0,8.0,10.0,9.0,12.0,14.0,14.0,15.0,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,1,0.0,340.5,11.3408937634,35.0,13.7921855089,0.0,0.0,0.0,0.0,0.0,7.0,10.0,8.0,0.0,16.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,16.0,8.0,0.0,16.0,16.0,16.0,16.0,14.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0
100,8,2.0,403.0,11.4692822966,34.0,13.8362088827,0.0,0.0,16.0,16.0,11.0,8.0,9.0,12.0,9.0,10.0,16.0,16.0,13.0,16.0,10.0,16.0,16.0,0.0,16.0,7.0,16.0,16.0,9.0,16.0,12.0,15.0,6.0,0.0,0.0,7.0,0.0,0.0
101,0,1.0,435.0,12.2187853404,38.0,13.2001314694,0.0,0.0,11.0,16.0,14.0,12.0,14.0,12.0,0.0,6.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,10.0,7.0,0.0,0.0,12.0,14.0,0.0,9.0,10.0,10.0,0.0
102,1,0.0,227.5,10.2512535739,23.0,12.8540395019,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,16.0,16.0,16.0,16.0,12.0,16.0,13.0,12.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,4,0.0,245.0,9.30989734974,58.0,13.070599276,0.0,0.0,12.0,16.0,16.0,11.0,0.0,0.0,0.0,0.0,11.0,16.0,9.0,16.0,0.0,12.0,16.0,15.0,8.0,0.0,0.0,7.0,16.0,11.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
104,8,2.0,408.5,11.1908027519,34.0,14.235088274,0.0,6.0,16.0,16.0,14.0,10.0,16.0,16.0,8.0,13.0,16.0,16.0,6.0,16.0,8.0,16.0,16.0,11.0,16.0,0.0,16.0,16.0,12.0,0.0,15.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0
105,0,1.0,432.5,12.1851208816,32.0,12.8808797661,0.0,6.0,10.0,15.0,16.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,11.0,15.0,12.0,9.0,13.0,14.0,9.0,8.0,8.0,7.0,0.0,0.0
106,3,0.0,202.5,10.0387261453,48.0,14.5268583788,0.0,9.0,8.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,16.0,0.0,15.0,12.0,0.0,16.0,0.0,12.0,13.0,9.0,15.0,8.0,12.0,16.0,0.0,6.0,12.0,12.0,0.0
107,8,1.0,388.0,10.6351362313,40.0,14.6988170503,0.0,14.0,16.0,14.0,8.0,12.0,16.0,16.0,12.0,16.0,16.0,16.0,6.0,16.0,16.0,16.0,16.0,9.0,16.0,0.0,16.0,13.0,0.0,0.0,14.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0
108,8,2.0,408.0,10.4958500339,42.0,13.7722253404,0.0,0.0,13.0,13.0,12.0,8.0,16.0,16.0,0.0,0.0,13.0,15.0,0.0,16.0,0.0,15.0,14.0,0.0,16.0,0.0,15.0,15.0,6.0,12.0,14.0,12.0,16.0,0.0,0.0,6.0,7.0,0.0
109,0,1.0,458.0,12.7699080153,31.0,13.8272196946,8.0,7.0,16.0,16.0,12.0,12.0,13.0,16.0,10.0,10.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,15.0,12.0,12.0,12.0,16.0,9.0,8.0,0.0,0.0,0.0,0.0
110,5,0.0,211.0,9.95279914611,52.0,14.4993656287,0.0,14.0,14.0,15.0,15.0,0.0,0.0,13.0,14.0,12.0,9.0,0.0,0.0,16.0,7.0,13.0,0.0,0.0,14.0,16.0,0.0,0.0,11.0,16.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
111,9,1.0,275.5,10.3173663748,45.0,13.9248579551,0.0,8.0,13.0,14.0,0.0,0.0,0.0,12.0,9.0,8.0,13.0,0.0,0.0,16.0,13.0,13.0,0.0,0.0,16.0,0.0,11.0,16.0,15.0,11.0,0.0,0.0,16.0,0.0,7.0,13.0,16.0,14.0
112,8,2.0,318.5,9.60481740031,40.0,13.4738430258,0.0,0.0,11.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,12.0,14.0,0.0,14.0,10.0,11.0,16.0,10.0,16.0,14.0,0.0,0.0,7.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0
113,0,1.0,431.5,12.254823639,33.0,12.5797446514,0.0,0.0,9.0,15.0,13.0,9.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,16.0,0.0,13.0,14.0,12.0,12.0,13.0,14.0,7.0,6.0,8.0,0.0,0.0,0.0
114,6,1.0,244.5,9.99584606955,49.0,13.024548781,0.0,0.0,0.0,9.0,13.0,14.0,13.0,0.0,0.0,11.0,0.0,16.0,12.0,8.0,0.0,0.0,12.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,16.0,0.0,0.0,0.0,7.0,0.0
115,0,1.0,348.5,11.5560532039,28.0,11.9301842781,0.0,0.0,0.0,9.0,16.0,16.0,13.0,0.0,0.0,13.0,0.0,7.0,16.0,0.0,0.0,0.0,7.0,16.0,16.0,0.0,11.0,16.0,16.0,16.0,16.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0
116,8,2.0,357.5,10.76521546,46.0,14.1216429579,0.0,0.0,16.0,16.0,14.0,0.0,11.0,16.0,13.0,0.0,16.0,16.0,14.0,16.0,8.0,16.0,16.0,15.0,16.0,0.0,0.0,14.0,0.0,0.0,11.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0
117,0,1.0,426.0,12.1847233039,38.0,12.5145119765,6.0,0.0,8.0,16.0,14.0,12.0,15.0,15.0,0.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,0.0,7.0,16.0,11.0,8.0,9.0,16.0,10.0,8.0,8.0,7.0,0.0,0.0
118,6,1.0,270.5,10.7348209596,44.0,12.2999556059,0.0,0.0,6.0,12.0,12.0,13.0,13.0,0.0,0.0,12.0,10.0,16.0,16.0,11.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,11.0,6.0,11.0,12.0,0.0,0.0,6.0,6.0,0.0
119,4,0.0,238.0,9.18470287755,59.0,13.2860002165,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,12.0,15.0,8.0,16.0,6.0,7.0,0.0,6.0,16.0,16.0,0.0,0.0,0.0,16.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
120,8,2.0,334.0,10.9869434497,42.0,13.7891986952,0.0,0.0,15.0,15.0,9.0,0.0,9.0,10.0,6.0,0.0,14.0,16.0,12.0,16.0,0.0,15.0,13.0,13.0,16.0,0.0,13.0,16.0,7.0,0.0,6.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0
121,0,1.0,443.0,12.1943228443,33.0,12.9095564039,8.0,0.0,16.0,16.0,16.0,12.0,16.0,12.0,0.0,6.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,15.0,11.0,8.0,9.0,15.0,11.0,7.0,8.0,10.0,6.0,0.0
122,7,0.0,285.5,9.8159279195,47.0,13.4154800069,0.0,11.0,16.0,0.0,8.0,16.0,12.0,9.0,14.0,0.0,12.0,16.0,16.0,12.0,16.0,16.0,16.0,0.0,0.0,9.0,8.0,8.0,12.0,16.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
123,6,1.0,316.0,10.6445370602,51.0,12.6210556802,0.0,0.0,10.0,16.0,16.0,16.0,14.0,7.0,0.0,0.0,16.0,0.0,0.0,8.0,0.0,10.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,14.0,13.0,14.0,14.0,0.0,0.0,10.0,9.0,0.0
124,8,2.0,457.0,12.2681147174,33.0,14.145128468,0.0,8.0,15.0,13.0,16.0,16.0,16.0,16.0,9.0,0.0,16.0,15.0,0.0,16.0,0.0,16.0,12.0,0.0,16.0,12.0,11.0,14.0,12.0,14.0,9.0,14.0,11.0,0.0,0.0,6.0,6.0,0.0
125,1,0.0,243.0,9.84646641783,38.0,13.5648798233,0.0,0.0,0.0,8.0,16.0,9.0,0.0,0.0,0.0,16.0,16.0,7.0,0.0,0.0,16.0,16.0,16.0,16.0,14.0,9.0,11.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
126,5,0.0,227.0,9.48643286994,49.0,13.9755305706,0.0,14.0,16.0,15.0,7.0,0.0,0.0,14.0,14.0,11.0,14.0,16.0,12.0,16.0,0.0,0.0,0.0,12.0,7.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,9,1.0,356.5,11.0497425489,42.0,12.904329674,0.0,0.0,8.0,15.0,16.0,11.0,0.0,0.0,0.0,0.0,10.0,16.0,0.0,10.0,0.0,13.0,16.0,16.0,14.0,16.0,13.0,13.0,16.0,16.0,8.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0
128,8,1.0,262.0,9.66770426135,47.0,12.5907911155,0.0,6.0,15.0,16.0,16.0,16.0,16.0,16.0,10.0,9.0,15.0,8.0,12.0,16.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,1,0.0,351.5,12.1792166958,35.0,14.5481558687,0.0,7.0,11.0,10.0,12.0,12.0,13.0,16.0,6.0,16.0,16.0,16.0,16.0,12.0,16.0,16.0,16.0,16.0,8.0,7.0,13.0,7.0,6.0,9.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
130,8,0.0,354.0,10.8510119006,37.0,13.6193961567,0.0,8.0,16.0,16.0,13.0,9.0,12.0,12.0,6.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0.0,7.0,16.0,12.0,0.0,6.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0
131,2,0.0,187.5,9.44179339383,54.0,13.70926908,0.0,7.0,16.0,7.0,0.0,0.0,0.0,8.0,6.0,0.0,7.0,12.0,15.0,16.0,16.0,13.0,8.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,0.0,6.0,0.0
132,8,1.0,393.0,10.8475627916,49.0,13.8128224797,0.0,6.0,15.0,16.0,14.0,0.0,11.0,16.0,10.0,0.0,14.0,16.0,13.0,16.0,0.0,14.0,16.0,16.0,16.0,12.0,15.0,14.0,12.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0
133,2,0.0,263.0,9.13667427371,49.0,14.46328276,0.0,14.0,16.0,11.0,0.0,0.0,8.0,16.0,14.0,0.0,0.0,9.0,16.0,16.0,13.0,15.0,12.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,8.0,8.0
134,0,1.0,459.0,12.5470113309,29.0,13.5268700877,6.0,0.0,16.0,16.0,12.0,8.0,11.0,15.0,0.0,12.0,11.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,11.0,11.0,0.0,0.0,10.0,14.0,14.0,8.0,8.0,8.0,0.0,0.0
135,3,0.0,211.0,9.64222874109,53.0,14.7724472088,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,0.0,0.0,16.0,12.0,16.0,8.0,0.0,16.0,16.0,16.0,12.0,0.0,15.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0
136,8,1.0,315.0,10.7701814384,38.0,13.0754788511,0.0,0.0,14.0,12.0,14.0,10.0,8.0,8.0,0.0,0.0,9.0,16.0,13.0,16.0,8.0,13.0,0.0,13.0,16.0,0.0,16.0,11.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
137,2,0.0,289.5,10.366422644,38.0,15.2638380275,0.0,16.0,16.0,7.0,0.0,0.0,8.0,15.0,16.0,10.0,9.0,15.0,16.0,16.0,13.0,16.0,9.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,16.0,13.0
138,0,1.0,447.5,12.4509611085,35.0,13.0956975126,0.0,6.0,15.0,16.0,14.0,12.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,9.0,14.0,12.0,12.0,13.0,15.0,0.0,8.0,8.0,10.0,0.0,0.0
139,4,0.0,210.5,9.60461150984,54.0,11.8252069995,6.0,0.0,0.0,11.0,16.0,16.0,0.0,0.0,0.0,10.0,0.0,16.0,8.0,0.0,0.0,0.0,16.0,14.0,14.0,0.0,0.0,10.0,14.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,8,1.0,253.5,9.64279730509,39.0,13.2235630351,0.0,0.0,15.0,16.0,13.0,8.0,11.0,11.0,0.0,0.0,16.0,16.0,13.0,14.0,9.0,14.0,8.0,16.0,16.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,2,0.0,275.5,9.83384218704,49.0,14.813903702,0.0,14.0,16.0,12.0,0.0,0.0,0.0,15.0,14.0,0.0,0.0,0.0,12.0,16.0,16.0,16.0,16.0,14.0,16.0,0.0,0.0,8.0,7.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,16.0
142,0,1.0,447.5,12.1763211307,39.0,13.0581543128,6.0,9.0,15.0,14.0,12.0,12.0,15.0,15.0,6.0,0.0,0.0,0.0,8.0,16.0,6.0,0.0,0.0,14.0,16.0,0.0,11.0,16.0,8.0,12.0,16.0,15.0,0.0,7.0,8.0,9.0,0.0,0.0
143,5,0.0,249.5,10.4953386306,51.0,13.6288284704,0.0,6.0,16.0,16.0,16.0,0.0,0.0,0.0,8.0,6.0,16.0,0.0,0.0,16.0,0.0,15.0,7.0,0.0,16.0,16.0,0.0,0.0,9.0,15.0,12.0,16.0,8.0,0.0,7.0,8.0,0.0,0.0
144,8,2.0,356.5,10.4954638927,34.0,13.9421222223,0.0,0.0,12.0,11.0,9.0,12.0,8.0,12.0,0.0,10.0,16.0,8.0,0.0,16.0,12.0,0.0,11.0,7.0,11.0,11.0,13.0,11.0,0.0,0.0,9.0,13.0,12.0,0.0,0.0,0.0,0.0,6.0
145,2,0.0,267.5,10.2364073599,45.0,14.8765905181,0.0,10.0,15.0,11.0,0.0,0.0,16.0,16.0,9.0,0.0,0.0,15.0,13.0,16.0,13.0,16.0,10.0,0.0,16.0,9.0,12.0,12.0,8.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,7.0,16.0
146,6,1.0,280.5,9.84454386817,43.0,14.0137746271,0.0,0.0,0.0,7.0,11.0,8.0,12.0,0.0,0.0,16.0,13.0,16.0,16.0,7.0,0.0,0.0,15.0,13.0,16.0,0.0,0.0,0.0,0.0,7.0,13.0,8.0,16.0,0.0,0.0,7.0,16.0,16.0
147,6,0.0,319.5,11.5691592216,41.0,13.4488375353,0.0,0.0,0.0,0.0,8.0,9.0,15.0,0.0,0.0,16.0,16.0,16.0,16.0,7.0,8.0,0.0,10.0,16.0,16.0,6.0,7.0,0.0,0.0,8.0,16.0,16.0,16.0,0.0,0.0,16.0,16.0,14.0
148,8,1.0,339.5,9.97932298653,37.0,13.6257254718,0.0,0.0,0.0,11.0,16.0,15.0,8.0,0.0,0.0,14.0,16.0,16.0,16.0,14.0,8.0,16.0,10.0,13.0,16.0,16.0,14.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,2,0.0,234.0,9.77257945482,58.0,13.6782577003,0.0,10.0,16.0,13.0,8.0,0.0,0.0,9.0,8.0,10.0,12.0,14.0,16.0,16.0,12.0,9.0,6.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,8.0,0.0
150,8,1.0,339.5,10.7262274645,52.0,13.9714230715,0.0,6.0,16.0,16.0,13.0,0.0,14.0,15.0,0.0,0.0,16.0,16.0,12.0,16.0,0.0,16.0,16.0,13.0,16.0,14.0,9.0,8.0,16.0,0.0,10.0,14.0,8.0,6.0,0.0,0.0,0.0,0.0
151,0,1.0,463.5,12.3943540334,41.0,13.1647069365,8.0,0.0,13.0,16.0,16.0,16.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,14.0,15.0,0.0,6.0,14.0,16.0,11.0,8.0,8.0,10.0,6.0,0.0
152,8,1.0,376.0,11.1725960537,41.0,13.9000484113,0.0,8.0,15.0,15.0,6.0,8.0,15.0,15.0,10.0,16.0,16.0,16.0,12.0,16.0,16.0,16.0,16.0,0.0,16.0,0.0,0.0,6.0,0.0,11.0,16.0,16.0,14.0,0.0,0.0,8.0,12.0,6.0
153,3,0.0,254.0,9.93940598841,50.0,14.6335691638,0.0,10.0,16.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,13.0,13.0,0.0,16.0,16.0,16.0,16.0,0.0,16.0,0.0,7.0,7.0,0.0,13.0,15.0,14.0,14.0,0.0,0.0,8.0,11.0,0.0
154,4,0.0,261.5,9.27531572409,47.0,12.8373390384,12.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,8.0,16.0,10.0,12.0,15.0,0.0,10.0,16.0,16.0,16.0,13.0,10.0,8.0,9.0,0.0,0.0,0.0
155,3,0.0,269.5,10.4127171817,50.0,14.6422697511,0.0,16.0,11.0,0.0,0.0,0.0,0.0,8.0,14.0,6.0,15.0,11.0,0.0,16.0,16.0,16.0,15.0,0.0,14.0,0.0,11.0,0.0,0.0,14.0,16.0,16.0,7.0,0.0,0.0,6.0,6.0,0.0
156,8,0.0,274.0,9.75891826303,50.0,13.6508266399,0.0,14.0,16.0,16.0,14.0,0.0,15.0,16.0,14.0,0.0,9.0,16.0,13.0,16.0,0.0,0.0,16.0,16.0,14.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
157,3,0.0,244.0,10.33831796,52.0,14.1220871537,0.0,12.0,16.0,7.0,0.0,0.0,0.0,11.0,14.0,0.0,8.0,0.0,0.0,16.0,14.0,16.0,7.0,0.0,16.0,0.0,12.0,10.0,9.0,16.0,13.0,16.0,9.0,0.0,0.0,7.0,0.0,0.0
158,5,0.0,276.0,9.82216512399,43.0,13.2836409344,0.0,10.0,15.0,16.0,16.0,7.0,0.0,0.0,10.0,14.0,16.0,12.0,0.0,16.0,0.0,15.0,14.0,9.0,16.0,9.0,11.0,0.0,0.0,10.0,15.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0
159,0,1.0,421.0,11.7423926527,37.0,12.8037181055,0.0,0.0,15.0,16.0,16.0,16.0,16.0,12.0,0.0,6.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,8.0,15.0,15.0,12.0,12.0,15.0,0.0,0.0,7.0,6.0,0.0,0.0
160,8,1.0,378.0,11.2564379209,44.0,13.6760394816,0.0,0.0,15.0,16.0,10.0,6.0,14.0,14.0,8.0,13.0,16.0,16.0,16.0,16.0,7.0,16.0,16.0,16.0,14.0,12.0,16.0,16.0,12.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
161,3,0.0,201.0,10.1579793575,51.0,14.8557781581,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,13.0,8.0,0.0,16.0,15.0,12.0,13.0,11.0,12.0,11.0,15.0,8.0,0.0,0.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
162,8,0.0,273.0,9.681234037,57.0,13.6116481178,0.0,11.0,15.0,12.0,16.0,10.0,12.0,16.0,13.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,13.0,14.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
163,4,0.0,262.0,9.24131573865,54.0,12.2978191606,11.0,0.0,6.0,15.0,16.0,16.0,11.0,0.0,0.0,13.0,7.0,7.0,16.0,12.0,0.0,0.0,13.0,16.0,13.0,0.0,0.0,0.0,16.0,16.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
164,8,1.0,301.0,10.6362365501,43.0,13.6038441373,0.0,14.0,16.0,16.0,12.0,0.0,9.0,16.0,12.0,0.0,16.0,16.0,16.0,16.0,13.0,16.0,13.0,9.0,0.0,10.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,3,0.0,306.5,11.1796980858,53.0,14.8175538389,0.0,16.0,16.0,10.0,7.0,0.0,0.0,9.0,14.0,13.0,16.0,0.0,0.0,16.0,16.0,16.0,11.0,0.0,16.0,0.0,13.0,8.0,7.0,16.0,14.0,14.0,14.0,0.0,0.0,11.0,9.0,0.0
166,8,0.0,286.5,10.2022601042,38.0,12.8557217428,0.0,0.0,15.0,12.0,0.0,0.0,11.0,14.0,9.0,14.0,16.0,16.0,16.0,14.0,15.0,16.0,13.0,16.0,0.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,6,0.0,268.5,10.8383749843,41.0,12.4470629535,0.0,0.0,13.0,16.0,16.0,16.0,16.0,12.0,0.0,0.0,0.0,13.0,16.0,10.0,0.0,0.0,12.0,16.0,16.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,12.0,0.0,0.0,8.0,9.0,0.0
168,8,0.0,286.5,10.0335537787,35.0,14.1463848885,0.0,11.0,16.0,0.0,0.0,0.0,10.0,13.0,11.0,16.0,16.0,16.0,10.0,16.0,16.0,15.0,13.0,13.0,6.0,8.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,3,0.0,242.5,10.4704909426,47.0,14.8918317981,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,13.0,0.0,0.0,16.0,13.0,16.0,13.0,0.0,16.0,8.0,16.0,16.0,9.0,13.0,14.0,13.0,16.0,0.0,0.0,9.0,13.0,12.0
170,9,1.0,257.5,10.6619225573,51.0,13.9313724889,0.0,14.0,16.0,16.0,0.0,0.0,0.0,0.0,13.0,0.0,10.0,7.0,0.0,16.0,10.0,12.0,8.0,0.0,16.0,0.0,0.0,10.0,15.0,14.0,0.0,9.0,16.0,0.0,0.0,12.0,13.0,0.0
171,5,0.0,272.5,9.826244091,57.0,14.5808605264,0.0,13.0,16.0,16.0,14.0,0.0,0.0,13.0,6.0,7.0,16.0,0.0,0.0,16.0,0.0,14.0,10.0,0.0,16.0,0.0,7.0,0.0,0.0,15.0,10.0,14.0,16.0,0.0,0.0,12.0,14.0,0.0
